Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single-Family Attached	Option=Single-Family Detached	sample_count	sample_weight
AL, 01302	0.015369	0.000000	0.042917	0.013049	0.085543	0.115991	0.092312	0.130995	0.503825	0.000000	0.000000
AL, 01303	0.059334	0.000000	0.017938	0.024493	0.037946	0.133157	0.092312	0.039469	0.595351	0.000000	0.000000
AL, 01304	0.014007	0.000000	0.063808	0.075220	0.076777	0.043057	0.092312	0.000000	0.634820	0.000000	0.000000
AL, 01305	0.012972	0.053740	0.066248	0.012972	0.079220	0.047717	0.092312	0.002320	0.632500	0.000000	0.000000
AL, 01400	0.005828	0.000000	0.007910	0.027059	0.000000	0.000833	0.791587	0.000000	0.166783	0.000000	0.000000
AL, 01500	0.000000	0.000000	0.000000	0.000000	0.093515	0.078553	0.241960	0.000000	0.585971	0.000000	0.000000
AL, 01600	0.032732	0.006752	0.034792	0.027124	0.046351	0.047839	0.188718	0.039851	0.575840	0.000000	0.000000
AL, 01700	0.004556	0.005164	0.020048	0.005164	0.006075	0.010935	0.800598	0.000000	0.147460	0.000000	0.000000
AL, 01800	0.002962	0.006911	0.000000	0.000000	0.032826	0.024681	0.652802	0.020343	0.259476	0.000000	0.000000
AL, 01900	0.051239	0.040414	0.032235	0.023575	0.034881	0.021289	0.260698	0.017308	0.518363	0.000000	0.000000
AL, 02000	0.063655	0.035470	0.013618	0.049404	0.036736	0.040537	0.156000	0.023235	0.581345	0.000000	0.000000
AL, 02100	0.009183	0.007888	0.018837	0.024489	0.033437	0.002590	0.373965	0.000000	0.529611	0.000000	0.000000
AL, 02200	0.000000	0.006380	0.000000	0.006380	0.037253	0.002881	0.728194	0.000000	0.218912	0.000000	0.000000
AL, 02300	0.000000	0.013292	0.011543	0.022736	0.030082	0.000000	0.462838	0.018251	0.441258	0.000000	0.000000
AL, 02400	0.029455	0.010349	0.023684	0.011742	0.082395	0.004179	0.303014	0.003853	0.531327	0.000000	0.000000
AL, 02500	0.012689	0.004172	0.044499	0.028507	0.016340	0.014254	0.349703	0.009407	0.520430	0.000000	0.000000
AL, 02600	0.023014	0.001563	0.032248	0.011791	0.025429	0.020599	0.202939	0.016720	0.665698	0.000000	0.000000
AL, 02701	0.047696	0.047696	0.039105	0.002962	0.015997	0.019256	0.274793	0.265371	0.287123	0.000000	0.000000
AL, 02702	0.048726	0.006593	0.052586	0.005628	0.043580	0.015599	0.274793	0.000000	0.552494	0.000000	0.000000
AL, 02703	0.031207	0.000000	0.000000	0.019101	0.046003	0.076403	0.274793	0.000000	0.552494	0.000000	0.000000
AR, 00100	0.038841	0.016931	0.027487	0.008366	0.054178	0.009760	0.075780	0.058928	0.709730	0.000000	0.000000
AR, 00200	0.078761	0.011093	0.065450	0.030839	0.029730	0.085639	0.079889	0.016812	0.601787	0.000000	0.000000
AR, 00300	0.000000	0.037509	0.009916	0.024144	0.000000	0.009485	0.373872	0.024303	0.520772	0.000000	0.000000
AR, 00400	0.002524	0.013163	0.004508	0.020195	0.008475	0.002524	0.518978	0.000000	0.429633	0.000000	0.000000
AR, 00500	0.039234	0.036092	0.004061	0.108967	0.021610	0.006667	0.152523	0.010782	0.620064	0.000000	0.000000
AR, 00600	0.000000	0.023605	0.000000	0.025890	0.126403	0.038835	0.246548	0.000000	0.538720	0.000000	0.000000
AR, 00700	0.000000	0.038478	0.000000	0.057718	0.000000	0.000000	0.581076	0.000000	0.322728	0.000000	0.000000
AR, 00800	0.055770	0.023795	0.000000	0.030488	0.014128	0.015616	0.402954	0.007944	0.449305	0.000000	0.000000
AR, 00900	0.138094	0.023741	0.051335	0.024114	0.039402	0.008701	0.111203	0.015293	0.588119	0.000000	0.000000
AR, 01000	0.060768	0.020256	0.044338	0.004501	0.028358	0.127163	0.111203	0.019911	0.583501	0.000000	0.000000
AR, 01100	0.074597	0.012087	0.022534	0.015627	0.039371	0.005094	0.229981	0.013045	0.587663	0.000000	0.000000
AR, 01200	0.039236	0.011367	0.004400	0.005684	0.023101	0.000000	0.251934	0.000000	0.664277	0.000000	0.000000
AR, 01300	0.059386	0.047074	0.000000	0.029693	0.000000	0.000000	0.294633	0.000000	0.569214	0.000000	0.000000
AR, 01400	0.017035	0.098167	0.000000	0.038689	0.061787	0.017612	0.123564	0.018325	0.624820	0.000000	0.000000
AR, 01500	0.019134	0.007487	0.009983	0.002496	0.015806	0.000000	0.514379	0.012996	0.417719	0.000000	0.000000
AR, 01600	0.062674	0.010318	0.015286	0.017579	0.022548	0.020637	0.320134	0.000000	0.530823	0.000000	0.000000
AR, 01700	0.018984	0.003577	0.004861	0.002385	0.007979	0.000000	0.700730	0.000000	0.261485	0.000000	0.000000
AR, 01800	0.027834	0.024187	0.000000	0.000000	0.003071	0.000000	0.690008	0.000000	0.254900	0.000000	0.000000
AR, 01900	0.000000	0.000000	0.018312	0.035532	0.000000	0.000000	0.677430	0.000000	0.268726	0.000000	0.000000
AR, 02000	0.015759	0.000000	0.041498	0.004728	0.037821	0.010506	0.566609	0.000000	0.323081	0.000000	0.000000
AZ, 00100	0.115245	0.000000	0.064363	0.013481	0.017395	0.051316	0.097758	0.004562	0.635880	0.000000	0.000000
AZ, 00101	0.064600	0.000000	0.055534	0.038533	0.060067	0.043067	0.097758	0.055096	0.585345	0.000000	0.000000
AZ, 00102	0.169556	0.007907	0.000000	0.026356	0.000000	0.057983	0.097758	0.000000	0.640441	0.000000	0.000000
AZ, 00103	0.062258	0.000000	0.075827	0.015165	0.029532	0.079019	0.097758	0.000000	0.640441	0.000000	0.000000
AZ, 00104	0.000000	0.000000	0.096831	0.082485	0.043036	0.039449	0.097758	0.000000	0.640441	0.000000	0.000000
AZ, 00105	0.016070	0.012052	0.044191	0.010044	0.072983	0.106461	0.097758	0.000000	0.640441	0.000000	0.000000
AZ, 00106	0.088479	0.000000	0.007878	0.000000	0.087267	0.078177	0.097758	0.063620	0.576821	0.000000	0.000000
AZ, 00107	0.084280	0.000000	0.053199	0.031081	0.045191	0.048051	0.097758	0.010376	0.630066	0.000000	0.000000
AZ, 00108	0.050523	0.000000	0.033299	0.010621	0.056264	0.111093	0.097758	0.133552	0.506890	0.000000	0.000000
AZ, 00109	0.045626	0.001312	0.031632	0.001603	0.017784	0.163844	0.097758	0.138603	0.501838	0.000000	0.000000
AZ, 00110	0.002795	0.003727	0.033540	0.000000	0.015466	0.206273	0.097758	0.034691	0.605751	0.000000	0.000000
AZ, 00111	0.000000	0.052360	0.000000	0.000000	0.000000	0.209441	0.097758	0.036166	0.604275	0.000000	0.000000
AZ, 00112	0.039772	0.005020	0.057728	0.033401	0.031277	0.094604	0.097758	0.067826	0.572615	0.000000	0.000000
AZ, 00113	0.123577	0.000000	0.018308	0.039362	0.000000	0.080554	0.097758	0.000000	0.640441	0.000000	0.000000
AZ, 00114	0.027455	0.000000	0.077462	0.073540	0.000000	0.083345	0.097758	0.132505	0.507936	0.000000	0.000000
AZ, 00115	0.031333	0.000000	0.095390	0.043169	0.037599	0.054310	0.097758	0.000000	0.640441	0.000000	0.000000
AZ, 00116	0.003591	0.003950	0.040581	0.059615	0.053509	0.100555	0.097758	0.073784	0.566658	0.000000	0.000000
AZ, 00117	0.000000	0.000000	0.000000	0.058783	0.000000	0.203018	0.097758	0.037821	0.602620	0.000000	0.000000
AZ, 00118	0.023284	0.000000	0.040112	0.027393	0.046568	0.124444	0.097758	0.082638	0.557804	0.000000	0.000000
AZ, 00119	0.023461	0.035724	0.090111	0.025594	0.028260	0.058652	0.097758	0.082369	0.558072	0.000000	0.000000
AZ, 00120	0.091759	0.000000	0.008983	0.000000	0.078284	0.082775	0.097758	0.024521	0.615920	0.000000	0.000000
AZ, 00121	0.154587	0.059840	0.000000	0.000000	0.000000	0.047374	0.097758	0.003927	0.636514	0.000000	0.000000
AZ, 00122	0.111943	0.019861	0.037916	0.000000	0.092082	0.000000	0.097758	0.000000	0.640441	0.000000	0.000000
AZ, 00123	0.023998	0.000000	0.065450	0.104720	0.045815	0.021817	0.097758	0.108276	0.532165	0.000000	0.000000
AZ, 00124	0.110636	0.000000	0.049293	0.000000	0.042721	0.059152	0.097758	0.000000	0.640441	0.000000	0.000000
AZ, 00125	0.000000	0.000000	0.000000	0.000000	0.000000	0.261801	0.097758	0.000000	0.640441	0.000000	0.000000
AZ, 00126	0.058487	0.000000	0.094694	0.000000	0.059880	0.048740	0.097758	0.000000	0.640441	0.000000	0.000000
AZ, 00127	0.041515	0.000000	0.010167	0.000000	0.021181	0.188937	0.097758	0.000000	0.640441	0.000000	0.000000
AZ, 00128	0.000000	0.000000	0.000000	0.261801	0.000000	0.000000	0.097758	0.000000	0.640441	0.000000	0.000000
AZ, 00129	0.088656	0.000000	0.045844	0.011745	0.059862	0.055694	0.097758	0.011966	0.628475	0.000000	0.000000
AZ, 00130	0.092326	0.000000	0.070825	0.000000	0.000000	0.098650	0.097758	0.033539	0.606902	0.000000	0.000000
AZ, 00131	0.067669	0.000000	0.119807	0.000000	0.018859	0.055466	0.097758	0.000000	0.640441	0.000000	0.000000
AZ, 00132	0.000000	0.000000	0.015325	0.000000	0.000000	0.246476	0.097758	0.017482	0.622959	0.000000	0.000000
AZ, 00133	0.090962	0.007644	0.004968	0.010701	0.037073	0.110453	0.097758	0.000000	0.640441	0.000000	0.000000
AZ, 00134	0.046990	0.214811	0.000000	0.000000	0.000000	0.000000	0.097758	0.022066	0.618375	0.000000	0.000000
AZ, 00201	0.068189	0.013638	0.116446	0.008392	0.014687	0.013638	0.250149	0.008356	0.506505	0.000000	0.000000
AZ, 00202	0.090880	0.000000	0.050633	0.000000	0.031808	0.061669	0.250149	0.005584	0.509277	0.000000	0.000000
AZ, 00203	0.073221	0.036185	0.003831	0.000000	0.068964	0.052788	0.250149	0.009753	0.505109	0.000000	0.000000
AZ, 00204	0.027915	0.000000	0.041618	0.030960	0.055829	0.078668	0.250149	0.066948	0.447913	0.000000	0.000000
AZ, 00205	0.000000	0.000000	0.000000	0.234990	0.000000	0.000000	0.250149	0.006876	0.507985	0.000000	0.000000
AZ, 00206	0.033570	0.019303	0.000000	0.034409	0.000000	0.147708	0.250149	0.000000	0.514861	0.000000	0.000000
AZ, 00207	0.020699	0.018872	0.049311	0.043832	0.031048	0.071227	0.250149	0.049987	0.464875	0.000000	0.000000
AZ, 00208	0.000000	0.007833	0.000000	0.000000	0.000000	0.227157	0.250149	0.096915	0.417946	0.000000	0.000000
AZ, 00209	0.076979	0.068876	0.089134	0.000000	0.000000	0.000000	0.250149	0.224105	0.290757	0.000000	0.000000
AZ, 00300	0.000000	0.016733	0.000000	0.002308	0.014425	0.012694	0.619692	0.023835	0.310312	0.000000	0.000000
AZ, 00400	0.075709	0.013827	0.015867	0.001813	0.068002	0.024027	0.340149	0.072149	0.388456	0.000000	0.000000
AZ, 00500	0.006372	0.012213	0.017789	0.035844	0.010355	0.018851	0.456350	0.035825	0.406401	0.000000	0.000000
AZ, 00600	0.000000	0.006061	0.000000	0.019444	0.030050	0.006566	0.626335	0.024050	0.287494	0.000000	0.000000
AZ, 00700	0.031216	0.000000	0.000000	0.017367	0.041548	0.000000	0.597020	0.007364	0.305485	0.000000	0.000000
AZ, 00800	0.000000	0.001462	0.000000	0.027678	0.010038	0.001852	0.477039	0.020631	0.461301	0.000000	0.000000
AZ, 00803	0.000000	0.000000	0.000000	0.047178	0.000000	0.000000	0.449363	0.014642	0.488818	0.000000	0.000000
AZ, 00805	0.007863	0.007863	0.007863	0.007863	0.007863	0.007863	0.449363	0.008225	0.495235	0.000000	0.000000
AZ, 00807	0.000000	0.000000	0.000000	0.005295	0.000000	0.041882	0.449363	0.029163	0.474297	0.000000	0.000000
AZ, 00900	0.005509	0.000000	0.003271	0.005337	0.023414	0.004648	0.902851	0.003169	0.051800	0.000000	0.000000
CA, 00101	0.026022	0.047007	0.073028	0.036094	0.000000	0.217406	0.028017	0.086951	0.485476	0.000000	0.000000
CA, 00102	0.021372	0.005434	0.053975	0.027893	0.006158	0.284725	0.028017	0.437738	0.134689	0.000000	0.000000
CA, 00103	0.166050	0.000000	0.000000	0.000000	0.000000	0.233507	0.028017	0.203652	0.368775	0.000000	0.000000
CA, 00104	0.048544	0.019916	0.089620	0.042321	0.093354	0.105802	0.028017	0.033184	0.539243	0.000000	0.000000
CA, 00105	0.172403	0.018638	0.010484	0.033782	0.045431	0.118819	0.028017	0.156541	0.415886	0.000000	0.000000
CA, 00106	0.000000	0.000000	0.000000	0.000000	0.399557	0.000000	0.028017	0.060896	0.511530	0.000000	0.000000
CA, 00107	0.000000	0.000000	0.025221	0.015929	0.317256	0.041150	0.028017	0.290181	0.282246	0.000000	0.000000
CA, 00108	0.006622	0.000000	0.016188	0.023547	0.008094	0.345105	0.028017	0.291850	0.280577	0.000000	0.000000
CA, 00109	0.008465	0.000000	0.039786	0.031321	0.022856	0.297128	0.028017	0.246173	0.326254	0.000000	0.000000
CA, 00110	0.007954	0.009825	0.037897	0.000000	0.020586	0.323295	0.028017	0.125751	0.446676	0.000000	0.000000
CA, 00300	0.000000	0.000000	0.047375	0.033291	0.000000	0.000000	0.359227	0.000000	0.560107	0.000000	0.000000
CA, 00701	0.048647	0.010016	0.000000	0.040420	0.064028	0.041851	0.284002	0.020226	0.490811	0.000000	0.000000
CA, 00702	0.000000	0.000000	0.017614	0.025620	0.032025	0.129702	0.284002	0.000000	0.511037	0.000000	0.000000
CA, 01100	0.000000	0.020014	0.003451	0.015528	0.054520	0.007591	0.464728	0.070066	0.364103	0.000000	0.000000
CA, 01301	0.120619	0.000000	0.000000	0.000000	0.052268	0.088454	0.044635	0.310697	0.383328	0.000000	0.000000
CA, 01302	0.000000	0.060078	0.099129	0.000000	0.000000	0.102133	0.044635	0.126186	0.567839	0.000000	0.000000
CA, 01303	0.000000	0.200564	0.000000	0.000000	0.060777	0.000000	0.044635	0.075369	0.618656	0.000000	0.000000
CA, 01304	0.000000	0.036429	0.049100	0.017951	0.025870	0.131990	0.044635	0.169846	0.524179	0.000000	0.000000
CA, 01305	0.052843	0.007549	0.034510	0.023366	0.014020	0.129053	0.044635	0.079831	0.614194	0.000000	0.000000
CA, 01306	0.000000	0.000000	0.000000	0.040995	0.000000	0.220346	0.044635	0.083138	0.610887	0.000000	0.000000
CA, 01307	0.045232	0.045232	0.089208	0.000000	0.000000	0.081669	0.044635	0.037719	0.656306	0.000000	0.000000
CA, 01308	0.000000	0.000000	0.000000	0.000000	0.000000	0.261340	0.044635	0.022642	0.671383	0.000000	0.000000
CA, 01309	0.044112	0.074074	0.069080	0.000000	0.054931	0.019143	0.044635	0.008242	0.685783	0.000000	0.000000
CA, 01500	0.026239	0.025734	0.012110	0.000000	0.000000	0.017661	0.538115	0.000000	0.380141	0.000000	0.000000
CA, 01700	0.000000	0.000000	0.000000	0.000000	0.136711	0.000000	0.150094	0.016278	0.696916	0.000000	0.000000
CA, 01901	0.058922	0.000000	0.000000	0.096937	0.118795	0.009504	0.116170	0.026737	0.572935	0.000000	0.000000
CA, 01902	0.004597	0.000000	0.021836	0.113778	0.067807	0.076139	0.116170	0.007396	0.592276	0.000000	0.000000
CA, 01903	0.122933	0.000000	0.031237	0.064490	0.035268	0.030230	0.116170	0.000000	0.599672	0.000000	0.000000
CA, 01904	0.056350	0.042383	0.019987	0.092231	0.046717	0.026489	0.116170	0.059570	0.540102	0.000000	0.000000
CA, 01905	0.067951	0.010590	0.000000	0.062656	0.120899	0.022062	0.116170	0.024292	0.575380	0.000000	0.000000
CA, 01906	0.010982	0.000000	0.025396	0.078246	0.082365	0.087169	0.116170	0.012128	0.587544	0.000000	0.000000
CA, 01907	0.034398	0.037389	0.000000	0.062814	0.149557	0.000000	0.116170	0.000000	0.599672	0.000000	0.000000
CA, 02300	0.005779	0.007946	0.020227	0.074047	0.082716	0.000000	0.236679	0.112894	0.459711	0.000000	0.000000
CA, 02500	0.023933	0.000000	0.000000	0.049576	0.126503	0.046157	0.255215	0.039031	0.459586	0.000000	0.000000
CA, 02901	0.000000	0.029219	0.011156	0.056844	0.011688	0.077032	0.171333	0.000000	0.642728	0.000000	0.000000
CA, 02902	0.004304	0.040889	0.020660	0.045193	0.010330	0.064562	0.171333	0.026026	0.616702	0.000000	0.000000
CA, 02903	0.002547	0.085073	0.033622	0.024452	0.013754	0.026490	0.171333	0.020804	0.621925	0.000000	0.000000
CA, 02904	0.000000	0.000000	0.000000	0.070529	0.115410	0.000000	0.171333	0.000000	0.642728	0.000000	0.000000
CA, 02905	0.036828	0.048506	0.013474	0.004940	0.046260	0.035930	0.171333	0.012146	0.630582	0.000000	0.000000
CA, 03100	0.023352	0.000000	0.036525	0.055685	0.105383	0.041914	0.121908	0.005427	0.609807	0.000000	0.000000
CA, 03300	0.036571	0.006705	0.000000	0.045713	0.000000	0.014019	0.445121	0.011759	0.440113	0.000000	0.000000
CA, 03701	0.000000	0.000000	0.246709	0.000000	0.000000	0.246709	0.052485	0.037841	0.416256	0.000000	0.000000
CA, 03702	0.000000	0.000000	0.108785	0.087417	0.060220	0.236996	0.052485	0.042504	0.411593	0.000000	0.000000
CA, 03703	0.034748	0.000000	0.275665	0.000000	0.000000	0.183005	0.052485	0.000000	0.454097	0.000000	0.000000
CA, 03704	0.000000	0.000000	0.072838	0.000000	0.105732	0.314847	0.052485	0.000000	0.454097	0.000000	0.000000
CA, 03705	0.000000	0.000000	0.124539	0.006768	0.005415	0.356696	0.052485	0.126138	0.327959	0.000000	0.000000
CA, 03706	0.182415	0.000000	0.050837	0.000000	0.053827	0.206338	0.052485	0.064216	0.389881	0.000000	0.000000
CA, 03707	0.037078	0.000000	0.159719	0.108381	0.000000	0.188240	0.052485	0.027897	0.426200	0.000000	0.000000
CA, 03708	0.076754	0.000000	0.303361	0.000000	0.000000	0.113303	0.052485	0.097989	0.356108	0.000000	0.000000
CA, 03709	0.000000	0.000000	0.000000	0.000000	0.000000	0.493418	0.052485	0.037841	0.416256	0.000000	0.000000
CA, 03710	0.000000	0.000000	0.381466	0.000000	0.000000	0.111952	0.052485	0.130155	0.323942	0.000000	0.000000
CA, 03711	0.100356	0.000000	0.091993	0.066904	0.047390	0.186774	0.052485	0.207915	0.246182	0.000000	0.000000
CA, 03712	0.078554	0.000000	0.115376	0.000000	0.000000	0.299487	0.052485	0.083361	0.370736	0.000000	0.000000
CA, 03713	0.000000	0.000000	0.000000	0.000000	0.000000	0.493418	0.052485	0.148944	0.305153	0.000000	0.000000
CA, 03714	0.000000	0.000000	0.000000	0.000000	0.000000	0.493418	0.052485	0.418129	0.035968	0.000000	0.000000
CA, 03715	0.000000	0.043076	0.093984	0.000000	0.000000	0.356357	0.052485	0.000000	0.454097	0.000000	0.000000
CA, 03716	0.000000	0.000000	0.000000	0.000000	0.000000	0.493418	0.052485	0.000000	0.454097	0.000000	0.000000
CA, 03717	0.210525	0.000000	0.098684	0.000000	0.184209	0.000000	0.052485	0.047607	0.406490	0.000000	0.000000
CA, 03718	0.008212	0.021899	0.132764	0.006844	0.035586	0.288112	0.052485	0.187831	0.266266	0.000000	0.000000
CA, 03719	0.005347	0.015070	0.026251	0.071460	0.032570	0.342719	0.052485	0.251882	0.202215	0.000000	0.000000
CA, 03720	0.207235	0.000000	0.036654	0.000000	0.000000	0.249528	0.052485	0.000000	0.454097	0.000000	0.000000
CA, 03721	0.030910	0.000000	0.087006	0.000000	0.028048	0.347453	0.052485	0.039146	0.414951	0.000000	0.000000
CA, 03722	0.098684	0.000000	0.167308	0.007373	0.027790	0.192263	0.052485	0.000000	0.454097	0.000000	0.000000
CA, 03723	0.066371	0.000000	0.220946	0.000000	0.012226	0.193874	0.052485	0.000000	0.454097	0.000000	0.000000
CA, 03724	0.012864	0.000000	0.084533	0.033997	0.033078	0.328945	0.052485	0.065192	0.388905	0.000000	0.000000
CA, 03725	0.017179	0.005633	0.018869	0.001971	0.000000	0.449765	0.052485	0.138856	0.315241	0.000000	0.000000
CA, 03726	0.352441	0.057062	0.000000	0.000000	0.000000	0.083915	0.052485	0.014504	0.439593	0.000000	0.000000
CA, 03727	0.193431	0.000000	0.122167	0.000000	0.042080	0.135741	0.052485	0.000000	0.454097	0.000000	0.000000
CA, 03728	0.000000	0.009973	0.185819	0.021521	0.086611	0.189493	0.052485	0.000000	0.454097	0.000000	0.000000
CA, 03729	0.117608	0.000000	0.099432	0.006415	0.044905	0.225058	0.052485	0.024327	0.429770	0.000000	0.000000
CA, 03730	0.082783	0.010655	0.099175	0.000000	0.048358	0.252446	0.052485	0.088131	0.365966	0.000000	0.000000
CA, 03731	0.032742	0.000000	0.146959	0.000000	0.094419	0.219297	0.052485	0.134067	0.320030	0.000000	0.000000
CA, 03732	0.044742	0.011028	0.065537	0.026152	0.018905	0.327055	0.052485	0.000000	0.454097	0.000000	0.000000
CA, 03733	0.020615	0.013445	0.109798	0.000000	0.039886	0.309675	0.052485	0.362050	0.092047	0.000000	0.000000
CA, 03734	0.025892	0.013190	0.113340	0.004885	0.015633	0.320477	0.052485	0.288316	0.165781	0.000000	0.000000
CA, 03735	0.020502	0.061506	0.210488	0.000000	0.000000	0.200921	0.052485	0.052083	0.402014	0.000000	0.000000
CA, 03736	0.096441	0.000000	0.134568	0.026914	0.074013	0.161482	0.052485	0.093366	0.360731	0.000000	0.000000
CA, 03737	0.082236	0.108552	0.144736	0.049342	0.000000	0.108552	0.052485	0.000000	0.454097	0.000000	0.000000
CA, 03738	0.073259	0.043093	0.099114	0.000000	0.000000	0.277951	0.052485	0.214000	0.240097	0.000000	0.000000
CA, 03739	0.000000	0.172122	0.321295	0.000000	0.000000	0.000000	0.052485	0.289424	0.164673	0.000000	0.000000
CA, 03740	0.000000	0.000000	0.000000	0.000000	0.000000	0.493418	0.052485	0.115170	0.338927	0.000000	0.000000
CA, 03741	0.000000	0.131578	0.013158	0.000000	0.263156	0.085526	0.052485	0.000000	0.454097	0.000000	0.000000
CA, 03742	0.144144	0.199585	0.091476	0.000000	0.058212	0.000000	0.052485	0.000000	0.454097	0.000000	0.000000
CA, 03743	0.000000	0.215870	0.000000	0.277547	0.000000	0.000000	0.052485	0.217967	0.236130	0.000000	0.000000
CA, 03744	0.014144	0.007698	0.022200	0.004297	0.000000	0.445079	0.052485	0.271414	0.182683	0.000000	0.000000
CA, 03745	0.065245	0.091072	0.107383	0.058449	0.069323	0.101946	0.052485	0.303410	0.150687	0.000000	0.000000
CA, 03746	0.032307	0.000000	0.117480	0.051398	0.022028	0.270205	0.052485	0.261450	0.192647	0.000000	0.000000
CA, 03747	0.000000	0.000000	0.000000	0.493418	0.000000	0.000000	0.052485	0.095144	0.358953	0.000000	0.000000
CA, 03748	0.021303	0.000000	0.029911	0.015708	0.010544	0.415951	0.052485	0.074518	0.379578	0.000000	0.000000
CA, 03749	0.078716	0.000000	0.038398	0.134394	0.000000	0.241909	0.052485	0.000000	0.454097	0.000000	0.000000
CA, 03750	0.080294	0.000000	0.129506	0.000000	0.053097	0.230521	0.052485	0.185443	0.268654	0.000000	0.000000
CA, 03751	0.000000	0.060896	0.021860	0.256078	0.000000	0.154583	0.052485	0.259743	0.194353	0.000000	0.000000
CA, 03752	0.000000	0.000000	0.060890	0.111281	0.102883	0.218364	0.052485	0.332266	0.121831	0.000000	0.000000
CA, 03753	0.000000	0.000000	0.081140	0.000000	0.087719	0.324559	0.052485	0.056124	0.397973	0.000000	0.000000
CA, 03754	0.081618	0.111297	0.000000	0.000000	0.181785	0.118717	0.052485	0.222571	0.231525	0.000000	0.000000
CA, 03755	0.000000	0.000000	0.000000	0.238202	0.000000	0.255216	0.052485	0.077111	0.376986	0.000000	0.000000
CA, 03756	0.000000	0.000000	0.493418	0.000000	0.000000	0.000000	0.052485	0.268931	0.185166	0.000000	0.000000
CA, 03757	0.047956	0.000000	0.024511	0.146000	0.043694	0.231256	0.052485	0.000000	0.454097	0.000000	0.000000
CA, 03758	0.074818	0.009471	0.198882	0.023676	0.017994	0.168576	0.052485	0.145035	0.309062	0.000000	0.000000
CA, 03759	0.227474	0.000000	0.021744	0.000000	0.157225	0.086975	0.052485	0.308629	0.145468	0.000000	0.000000
CA, 03760	0.000000	0.000000	0.271380	0.222038	0.000000	0.000000	0.052485	0.056014	0.398083	0.000000	0.000000
CA, 03761	0.000000	0.000000	0.493418	0.000000	0.000000	0.000000	0.052485	0.000000	0.454097	0.000000	0.000000
CA, 03762	0.055323	0.000000	0.173444	0.000000	0.064294	0.200357	0.052485	0.000000	0.454097	0.000000	0.000000
CA, 03763	0.121027	0.000000	0.214125	0.000000	0.000000	0.158266	0.052485	0.000000	0.454097	0.000000	0.000000
CA, 03764	0.198959	0.000000	0.000000	0.000000	0.000000	0.294459	0.052485	0.237860	0.216237	0.000000	0.000000
CA, 03765	0.000000	0.000000	0.000000	0.493418	0.000000	0.000000	0.052485	0.071076	0.383021	0.000000	0.000000
CA, 03766	0.049443	0.022703	0.036830	0.026739	0.031785	0.325918	0.052485	0.231443	0.222654	0.000000	0.000000
CA, 03767	0.088456	0.019350	0.145123	0.076017	0.031789	0.132684	0.052485	0.066998	0.387099	0.000000	0.000000
CA, 03768	0.000000	0.000000	0.238393	0.000000	0.000000	0.255025	0.052485	0.105604	0.348493	0.000000	0.000000
CA, 03769	0.082236	0.082236	0.082236	0.082236	0.082236	0.082236	0.052485	0.105863	0.348234	0.000000	0.000000
CA, 03900	0.022372	0.022372	0.022372	0.022372	0.022372	0.022372	0.207297	0.000000	0.658468	0.000000	0.000000
CA, 04101	0.000000	0.000000	0.000000	0.077098	0.000000	0.262132	0.040028	0.000000	0.620743	0.000000	0.000000
