Option=60F	Option=62F	Option=65F	Option=67F	Option=68F	Option=70F	Option=72F	Option=75F	Option=76F	Option=78F	Option=80F	resstock_probability
0.009233	0.0008900000000000001	0.041439	0.015522	0.09492300000000001	0.239954	0.249577	0.160391	0.080364	0.09114900000000001	0.016556	1
