Option=Cold	Option=Hot-Dry	Option=Hot-Humid	Option=Marine	Option=Mixed-Dry	Option=Mixed-Humid	Option=Very Cold	resstock_probability
1.0	0.0	0.0	0.0	0.0	0.0	0.0	1
