Option=East North Central	Option=East South Central	Option=Middle Atlantic	Option=Mountain	Option=New England	Option=Pacific	Option=South Atlantic	Option=West North Central	Option=West South Central	sample_count	sample_weight	resstock_probability
1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3123.000000	4802124.000000	1.000000
