Option=IL, 03401	Option=IL, 03407	Option=IL, 03408	Option=IL, 03409	Option=IL, 03410	Option=IL, 03411	Option=IL, 03412	Option=IL, 03413	Option=IL, 03414	Option=IL, 03415	Option=IL, 03416	Option=IL, 03417	Option=IL, 03418	Option=IL, 03419	Option=IL, 03420	Option=IL, 03421	Option=IL, 03422	Option=IL, 03501	Option=IL, 03502	Option=IL, 03503	Option=IL, 03504	Option=IL, 03520	Option=IL, 03521	Option=IL, 03522	Option=IL, 03523	Option=IL, 03524	Option=IL, 03525	Option=IL, 03526	Option=IL, 03527	Option=IL, 03528	Option=IL, 03529	Option=IL, 03530	Option=IL, 03531	Option=IL, 03532	sample_count	sample_weight	resstock_probability
0.024573	0.032714	0.031538	0.026901	0.032996	0.033098	0.020696	0.031912	0.031756	0.025052	0.026731	0.020853	0.020781	0.024535	0.036004	0.033787	0.024851	0.042099	0.043555	0.029598000000000006	0.02556	0.024861	0.030121	0.025549	0.029642	0.039596	0.044207	0.026101	0.022782	0.024031	0.041677	0.02285	0.025673	0.023317	1319.0	1951606.0	1
