Option=60F	Option=62F	Option=65F	Option=67F	Option=68F	Option=70F	Option=72F	Option=75F	Option=76F	Option=78F	Option=80F	resstock_probability
0.03009	0.029638	0.101328	0.063981	0.269409	0.28033800000000003	0.120076	0.065841	0.008781	0.01036	0.020156999999999998	1
