heating_setpoint,cooling_setpoint
64,80
64,80
64,80
64,80
64,80
64,80
64,80
70,75
70,75
66,80
66,80
66,80
66,80
66,80
66,80
66,80
66,80
68,78
68,78
68,78
68,78
68,78
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
70,75
70,75
66,80
66,80
66,80
66,80
66,80
66,80
66,80
66,80
68,78
68,78
68,78
68,78
68,78
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
70,75
70,75
66,80
66,80
66,80
66,80
66,80
66,80
66,80
66,80
68,78
68,78
68,78
68,78
68,78
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
70,75
70,75
66,80
66,80
66,80
66,80
66,80
66,80
66,80
66,80
68,78
68,78
68,78
68,78
68,78
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
70,75
70,75
66,80
66,80
66,80
66,80
66,80
66,80
66,80
66,80
68,78
68,78
68,78
68,78
68,78
64,80
64,80
68,78
68,78
68,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
68,78
68,78
68,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
64,80
64,80
64,80
64,80
64,80
64,80
64,80
70,75
70,75
66,80
66,80
66,80
66,80
66,80
66,80
66,80
66,80
68,78
68,78
68,78
68,78
68,78
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
70,75
70,75
66,80
66,80
66,80
66,80
66,80
66,80
66,80
66,80
68,78
68,78
68,78
68,78
68,78
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
70,75
70,75
66,80
66,80
66,80
66,80
66,80
66,80
66,80
66,80
68,78
68,78
68,78
68,78
68,78
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
70,75
70,75
66,80
66,80
66,80
66,80
66,80
66,80
66,80
66,80
68,78
68,78
68,78
68,78
68,78
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
70,75
70,75
66,80
66,80
66,80
66,80
66,80
66,80
66,80
66,80
68,78
68,78
68,78
68,78
68,78
64,80
64,80
68,78
68,78
68,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
68,78
68,78
68,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
64,80
64,80
64,80
64,80
64,80
64,80
64,80
70,75
70,75
66,80
66,80
66,80
66,80
66,80
66,80
66,80
66,80
68,78
68,78
68,78
68,78
68,78
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
70,75
70,75
66,80
66,80
66,80
66,80
66,80
66,80
66,80
66,80
68,78
68,78
68,78
68,78
68,78
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
70,75
70,75
66,80
66,80
66,80
66,80
66,80
66,80
66,80
66,80
68,78
68,78
68,78
68,78
68,78
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
70,75
70,75
66,80
66,80
66,80
66,80
66,80
66,80
66,80
66,80
68,78
68,78
68,78
68,78
68,78
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
70,75
70,75
66,80
66,80
66,80
66,80
66,80
66,80
66,80
66,80
68,78
68,78
68,78
68,78
68,78
64,80
64,80
68,78
68,78
68,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
68,78
68,78
68,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
64,80
64,80
64,80
64,80
64,80
64,80
64,80
70,75
70,75
66,80
66,80
66,80
66,80
66,80
66,80
66,80
66,80
68,78
68,78
68,78
68,78
68,78
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
70,75
70,75
66,80
66,80
66,80
66,80
66,80
66,80
66,80
66,80
68,78
68,78
68,78
68,78
68,78
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
70,75
70,75
66,80
66,80
66,80
66,80
66,80
66,80
66,80
66,80
68,78
68,78
68,78
68,78
68,78
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
70,75
70,75
66,80
66,80
66,80
66,80
66,80
66,80
66,80
66,80
68,78
68,78
68,78
68,78
68,78
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
70,75
70,75
66,80
66,80
66,80
66,80
66,80
66,80
66,80
66,80
68,78
68,78
68,78
68,78
68,78
64,80
64,80
68,78
68,78
68,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
68,78
68,78
68,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
70,78
64,80
64,80
64,80
64,80
64,80
64,80
64,80
70,75
70,75
66,80
66,80
66,80
66,80
66,80
66,80
66,80
66,80
68,78
68,78
68,78
68,78
68,78
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
64,80
70,75
70,75
66,80
66,80
66,80
66,80
66,80
66,80
66,80
66,80
68,78
68,78
