occupants,cooking_range,plug_loads,refrigerator,lighting_interior,lighting_exterior,clothes_washer,clothes_dryer,dishwasher,baths,showers,sinks
0.29,0.497599514,0.595848156,0.88,0.447927144,0.447927144,0,0,0,0,0,0
0.55,0.811303555,0.645502169,0.96,0.447927144,0.447927144,0,0,0,0,0,0
0.9,0.632816773,0.657915672,1,0.447927144,0.447927144,0,0,0,0,0,0
0.9,0.324521422,0.620675162,0.96,0.489859618,0.489859618,0,0,0,0,0,0
0.9,0.189304163,0.583434653,0.94,0.489859618,0.489859618,0,0,0,0,0,0
1,0.135217259,0.558607646,0.92,0.489859618,0.489859618,0,0,0,0,0,0.0456376
1,0.086539046,0.49654013,0.88,0.489859618,0.489859618,0,0,0,0,0,0
1,0.059495594,0.446886117,0.82,0.489859618,0.489859618,0,0,0,0,0,0
1,0.037860833,0.434472614,0.8,0.489859618,0.489859618,0,0,0,0,0,0
1,0.037860833,0.409645607,0.78,0.601585319,0.601585319,0,0,0,0,0,0
1,0.021634761,0.397232104,0.76,0.601585319,0.601585319,0,0,0,0,0,0
1,0.021634761,0.384818601,0.74,0.601585319,0.601585319,0,0,0,0,0,0
1,0.037860833,0.397232104,0.72,0.601585319,0.601585319,0,0,0,0,0,0
1,0.059495594,0.409645607,0.72,0.601585319,0.601585319,0,0,0,0,0,0
1,0.135217259,0.45929962,0.76,0.601585319,0.601585319,0,0,0,0,0,0
0.88,0.227164995,0.521367136,0.8,0.797807348,0.797807348,0,0,0,0,0,0
0.41,0.248799757,0.53378064,0.82,0.797807348,0.797807348,0,0,0,0,0,0
0.24,0.259617138,0.53378064,0.82,0.797807348,0.797807348,0,0,0,0,0,0.0330994
0.24,0.227164995,0.53378064,0.8,0.797807348,0.797807348,0,0,0,0,0,0
0.24,0.270434518,0.546194143,0.8,0.797807348,0.797807348,0,0,0,0,0,0
0.24,0.308295351,0.558607646,0.84,0.797807348,0.797807348,0,0,0,0,0,0
0.24,0.248799757,0.558607646,0.84,0.97864564,0.97864564,0,0,0,0,0,0
0.24,0.308295351,0.546194143,0.84,0.97864564,0.97864564,0,0,0,0,0,0
0.24,0.237982376,0.571021149,0.82,0.97864564,0.97864564,0,0,0,0,0,0
0.29,0.497599514,0.595848156,0.88,0.97864564,0.97864564,0,0,0,0,0,0
0.55,0.811303555,0.645502169,0.96,0.97864564,0.97864564,0,0,0,0,0,0
0.9,0.632816773,0.657915672,1,0.97864564,0.97864564,0,0,0,0,0,0
0.9,0.324521422,0.620675162,0.96,0.990804618,0.990804618,0,0,0,0,0,0
0.9,0.189304163,0.583434653,0.94,0.990804618,0.990804618,0,0,0,0,0,0.0031117
1,0.135217259,0.558607646,0.92,0.990804618,0.990804618,0,0,0,0,0,0.0042709
1,0.086539046,0.49654013,0.88,0.990804618,0.990804618,0,0,0,0,0,0
1,0.059495594,0.446886117,0.82,0.990804618,0.990804618,0,0,0,0,0,0
1,0.037860833,0.434472614,0.8,0.990804618,0.990804618,0,0,0,0,0,0
1,0.037860833,0.409645607,0.78,0.822578453,0.822578453,0,0,0,0,0,0
1,0.021634761,0.397232104,0.76,0.822578453,0.822578453,0,0,0,0,0,0
1,0.021634761,0.384818601,0.74,0.822578453,0.822578453,0,0,0,0,0,0
1,0.037860833,0.397232104,0.72,0.822578453,0.822578453,0,0,0,0,0,0
1,0.059495594,0.409645607,0.72,0.822578453,0.822578453,0,0,0,0,0,0
1,0.135217259,0.45929962,0.76,0.822578453,0.822578453,0,0,0,0,0,0
0.88,0.227164995,0.521367136,0.8,0.620620744,0.620620744,0,0,0,0,0,0
0.41,0.248799757,0.53378064,0.82,0.620620744,0.620620744,0,0,0,0,0,0
0.24,0.259617138,0.53378064,0.82,0.620620744,0.620620744,0,0,0,0,0,0
0.24,0.227164995,0.53378064,0.8,0.620620744,0.620620744,0,0,0,0,0,0
0.24,0.270434518,0.546194143,0.8,0.620620744,0.620620744,0,0,0,0,0,0
0.24,0.308295351,0.558607646,0.84,0.620620744,0.620620744,0,0,0,0,0,0
0.24,0.248799757,0.558607646,0.84,0.536431278,0.536431278,0,0,0,0,0,0
0.24,0.308295351,0.546194143,0.84,0.536431278,0.536431278,0,0,0,0,0,0
0.24,0.237982376,0.571021149,0.82,0.536431278,0.536431278,0,0,0,0,0,0
0.29,0.497599514,0.595848156,0.88,0.536431278,0.536431278,0,0,0,0,0,0
0.55,0.811303555,0.645502169,0.96,0.536431278,0.536431278,0,0,0,0,0,0
0.9,0.632816773,0.657915672,1,0.536431278,0.536431278,0,0,0,0,0,0
0.9,0.324521422,0.620675162,0.96,0.249225449,0.249225449,0,0,0,0,0.248714,0
0.9,0.189304163,0.583434653,0.94,0.249225449,0.249225449,0,0,0,0,0,0
1,0.135217259,0.558607646,0.92,0.249225449,0.249225449,0,0,0,0,0,0
1,0.086539046,0.49654013,0.88,0.249225449,0.249225449,0,0,0,0,0,0
1,0.059495594,0.446886117,0.82,0.249225449,0.249225449,0,0,0,0,0,0
1,0.037860833,0.434472614,0.8,0.249225449,0.249225449,0,0,0,0,0,0
1,0.037860833,0.409645607,0.78,0.123751072,0.123751072,0,0,0,0,0,0
1,0.021634761,0.397232104,0.76,0.123751072,0.123751072,0,0,0,0,0,0
1,0.021634761,0.384818601,0.74,0.123751072,0.123751072,0,0,0,0,0,0
1,0.037860833,0.397232104,0.72,0.123751072,0.123751072,0,0,0,0,0,0.0021049
1,0.059495594,0.409645607,0.72,0.123751072,0.123751072,0,0,0,0,0,0
1,0.135217259,0.45929962,0.76,0.123751072,0.123751072,0,0,0,0,0,0
0.88,0.227164995,0.521367136,0.8,0.074250643,0.074250643,0,0,0,0,0,0
0.41,0.248799757,0.53378064,0.82,0.074250643,0.074250643,0,0,0,0,0,0
0.24,0.259617138,0.53378064,0.82,0.074250643,0.074250643,0,0,0,0,0,0
0.24,0.227164995,0.53378064,0.8,0.074250643,0.074250643,0,0,0,0,0,0
0.24,0.270434518,0.546194143,0.8,0.074250643,0.074250643,0,0,0,0,0,0
0.24,0.308295351,0.558607646,0.84,0.074250643,0.074250643,0,0,0,0,0,0
0.24,0.248799757,0.558607646,0.84,0.049500429,0.049500429,0,0,0,0,0,0
0.24,0.308295351,0.546194143,0.84,0.049500429,0.049500429,0,0,0,0,0,0
0.24,0.237982376,0.571021149,0.82,0.049500429,0.049500429,0,0,0,0,0,0
0.29,0.497599514,0.595848156,0.88,0.049500429,0.049500429,0,0,0,0,0,0
0.55,0.811303555,0.645502169,0.96,0.049500429,0.049500429,0,0,0,0,0,0
0.9,0.632816773,0.657915672,1,0.049500429,0.049500429,0,0,0,0,0,0
0.9,0.324521422,0.620675162,0.96,0.049500429,0.049500429,0,0,0,0,0,0
0.9,0.189304163,0.583434653,0.94,0.049500429,0.049500429,0,0,0,0,0,0
1,0.135217259,0.558607646,0.92,0.049500429,0.049500429,0,0,0,0,0,0
1,0.086539046,0.49654013,0.88,0.049500429,0.049500429,0,0,0,0,0,0.0138499
1,0.059495594,0.446886117,0.82,0.049500429,0.049500429,0,0,0,0,0,0.0053386
1,0.038116074,0.431320455,0.8,0.049500429,0.049500429,0,0,0,0,0,0
1,0.038116074,0.406673571,0.78,0.055033338,0.055033338,0,0,0,0,0,0
1,0.021780614,0.39435013,0.76,0.055033338,0.055033338,0,0,0,0,0,0
1,0.021780614,0.382026688,0.74,0.055033338,0.055033338,0,0,0,0,0,0
1,0.038116074,0.39435013,0.72,0.055033338,0.055033338,0,0,0,0,0,0
1,0.059896688,0.406673571,0.72,0.055033338,0.055033338,0,0,0,0,0,0
1,0.136128836,0.455967338,0.76,0.055033338,0.055033338,0,0,0,0,0,0
0.88,0.228696445,0.517584545,0.8,0.151005022,0.151005022,0,0,0,0,0,0
0.41,0.250477059,0.529907987,0.82,0.151005022,0.151005022,0,0,0,0,0,0
0.24,0.261367366,0.529907987,0.82,0.151005022,0.151005022,0,0,0,0,0,0
0.24,0.228696445,0.529907987,0.8,0.151005022,0.151005022,0,0,0,0,0,0
0.24,0.272257672,0.542231429,0.8,0.151005022,0.151005022,0,0,0,0,0,0
0.24,0.310373747,0.55455487,0.84,0.151005022,0.151005022,0,0,0,0,0,0
0.24,0.250477059,0.55455487,0.84,0.354518108,0.354518108,0,0,0,0,0,0
0.24,0.310373747,0.542231429,0.84,0.354518108,0.354518108,0,0,0,0,0,0
0.24,0.239586752,0.566878312,0.82,0.354518108,0.354518108,0,0,0,0,0,0
0.29,0.500954117,0.591525195,0.88,0.354518108,0.354518108,0,0,0,0,0,0
0.55,0.816773017,0.640818961,0.96,0.354518108,0.354518108,0,0,0,0,0,0
0.9,0.637082954,0.653142403,1,0.354518108,0.354518108,0,0,0,0,0,0
0.9,0.326709207,0.616172078,0.96,0.448633526,0.448633526,0,0,0,0,0,0
0.9,0.190580371,0.579201753,0.94,0.448633526,0.448633526,0,0,0,0,0,0
1,0.136128836,0.55455487,0.92,0.448633526,0.448633526,0,0,0,0,0,0
1,0.087122455,0.492937662,0.88,0.448633526,0.448633526,0,0,0,0,0,0
1,0.059896688,0.443643896,0.82,0.448633526,0.448633526,0,0,0,0,0,0
1,0.038116074,0.431320455,0.8,0.448633526,0.448633526,0,0,0,0,0,0
1,0.038116074,0.406673571,0.78,0.476771435,0.476771435,0,0,0,0,0,0
1,0.021780614,0.39435013,0.76,0.476771435,0.476771435,0,0,0,0,0,0
1,0.021780614,0.382026688,0.74,0.476771435,0.476771435,0,0,0,0,0,0
1,0.038116074,0.39435013,0.72,0.476771435,0.476771435,0,0,0,0,0,0
1,0.059896688,0.406673571,0.72,0.476771435,0.476771435,0,0,0,0,0,0
1,0.136128836,0.455967338,0.76,0.476771435,0.476771435,0,0,0,0,0,0
0.88,0.228696445,0.517584545,0.8,0.490087694,0.490087694,0,0,0,0,0,0
0.41,0.250477059,0.529907987,0.82,0.490087694,0.490087694,0,0,0,0,0,0
0.24,0.261367366,0.529907987,0.82,0.490087694,0.490087694,0,0,0,0,0,0
0.24,0.228696445,0.529907987,0.8,0.490087694,0.490087694,0,0,0,0,0,0
0.24,0.272257672,0.542231429,0.8,0.490087694,0.490087694,0,0,0,0,0.3199119,0
0.24,0.310373747,0.55455487,0.84,0.490087694,0.490087694,0,0,0,0,0.3199119,0
0.24,0.250477059,0.55455487,0.84,0.476762548,0.476762548,0,0,0,0,0,0
0.24,0.310373747,0.542231429,0.84,0.476762548,0.476762548,0,0,0,0,0.4643646,0
0.24,0.239586752,0.566878312,0.82,0.476762548,0.476762548,0,0,0,0,0,0
0.29,0.500954117,0.591525195,0.88,0.476762548,0.476762548,0,0,0,0,0,0
0.55,0.816773017,0.640818961,0.96,0.476762548,0.476762548,0,0,0,0,0,0
0.9,0.637082954,0.653142403,1,0.476762548,0.476762548,0,0,0,0,0,0
0.9,0.326709207,0.616172078,0.96,0.458300918,0.458300918,0,0,0,0,0,0
0.9,0.190580371,0.579201753,0.94,0.458300918,0.458300918,0,0,0,0,0,0.0322758
1,0.136128836,0.55455487,0.92,0.458300918,0.458300918,0,0,0,0,0,0.0024405
1,0.087122455,0.492937662,0.88,0.458300918,0.458300918,0,0,0,0,0,0
1,0.059896688,0.443643896,0.82,0.458300918,0.458300918,0,0,0,0,0,0
1,0.038116074,0.431320455,0.8,0.458300918,0.458300918,0,0,0,0,0,0
1,0.038116074,0.406673571,0.78,0.444975771,0.444975771,0,0,0,0,0,0
1,0.021780614,0.39435013,0.76,0.444975771,0.444975771,0,0,0,0,0,0
1,0.021780614,0.382026688,0.74,0.444975771,0.444975771,0,0,0,0,0,0
1,0.038116074,0.39435013,0.72,0.444975771,0.444975771,0,0,0,0,0,0
1,0.059896688,0.406673571,0.72,0.444975771,0.444975771,0,0,0,0,0,0
1,0.136128836,0.455967338,0.76,0.444975771,0.444975771,0,0,0,0,0,0
0.88,0.228696445,0.517584545,0.8,0.441054651,0.441054651,0,0,0,0,0,0
0.41,0.250477059,0.529907987,0.82,0.441054651,0.441054651,0,0,0,0,0,0
0.24,0.261367366,0.529907987,0.82,0.441054651,0.441054651,0,0,0,0,0,0.0039048
0.24,0.228696445,0.529907987,0.8,0.441054651,0.441054651,0,0,0,0,0,0
0.24,0.272257672,0.542231429,0.8,0.441054651,0.441054651,0,0,0,0,0,0
0.24,0.310373747,0.55455487,0.84,0.441054651,0.441054651,0,0,0,0,0,0
0.24,0.250477059,0.55455487,0.84,0.447927144,0.447927144,0,0,0,0,0,0
0.24,0.310373747,0.542231429,0.84,0.447927144,0.447927144,0,0,0,0,0,0
0.24,0.239586752,0.566878312,0.82,0.447927144,0.447927144,0,0,0,0,0,0.0010677
0.29,0.500954117,0.591525195,0.88,0.447927144,0.447927144,0,0,0,0,0,0
0.55,0.816773017,0.640818961,0.96,0.447927144,0.447927144,0,0,0,0,0,0
0.9,0.637082954,0.653142403,1,0.447927144,0.447927144,0,0,0,0,0,0
0.9,0.326709207,0.616172078,0.96,0.489859618,0.489859618,0,0,0,0,0,0
0.9,0.190580371,0.579201753,0.94,0.489859618,0.489859618,0,0,0,0,0,0
1,0.136128836,0.55455487,0.92,0.489859618,0.489859618,0,0,0,0,0,0
1,0.087122455,0.492937662,0.88,0.489859618,0.489859618,0,0,0,0,0,0
1,0.059896688,0.443643896,0.82,0.489859618,0.489859618,0,0,0,0,0,0
1,0.038116074,0.431320455,0.8,0.489859618,0.489859618,0,0,0,0,0,0
1,0.038116074,0.406673571,0.78,0.601585319,0.601585319,0,0,0,0,0,0
1,0.021780614,0.39435013,0.76,0.601585319,0.601585319,0,0,0,0,0,0
1,0.021780614,0.382026688,0.74,0.601585319,0.601585319,0,0,0,0,0,0
1,0.038116074,0.39435013,0.72,0.601585319,0.601585319,0,0,0,0,0,0.0026236
1,0.059896688,0.406673571,0.72,0.601585319,0.601585319,0,0,0,0,0,0
1,0.136128836,0.455967338,0.76,0.601585319,0.601585319,0,0,0,0,0,0
0.88,0.228696445,0.517584545,0.8,0.797807348,0.797807348,0,0,0,0,0,0.0176327
0.41,0.250477059,0.529907987,0.82,0.797807348,0.797807348,0,0,0,0,0,0
0.24,0.261367366,0.529907987,0.82,0.797807348,0.797807348,0,0,0,0,0,0
0.24,0.228696445,0.529907987,0.8,0.797807348,0.797807348,0,0,0,0,0,0
0.24,0.272257672,0.542231429,0.8,0.797807348,0.797807348,0,0,0,0,0,0
0.24,0.310373747,0.55455487,0.84,0.797807348,0.797807348,0,0,0,0,0,0
0.24,0.250477059,0.55455487,0.84,0.97864564,0.97864564,0,0,0,0,0,0
0.24,0.310373747,0.542231429,0.84,0.97864564,0.97864564,0,0,0,0,0,0
0.24,0.239586752,0.566878312,0.82,0.97864564,0.97864564,0,0,0,0,0,0
0.29,0.500954117,0.591525195,0.88,0.97864564,0.97864564,0,0,0,0,0,0.0690055
0.55,0.816773017,0.640818961,0.96,0.97864564,0.97864564,0,0,0,0,0,0
0.9,0.637082954,0.653142403,1,0.97864564,0.97864564,0,0,0,0,0,0
0.9,0.326709207,0.616172078,0.96,0.990804618,0.990804618,0,0,0,0,0,0
0.9,0.190580371,0.579201753,0.94,0.990804618,0.990804618,0,0,0.1107592,0,0,0
1,0.136128836,0.55455487,0.92,0.990804618,0.990804618,0,0,0.0867938,0,0,0
1,0.087122455,0.492937662,0.88,0.990804618,0.990804618,0,0,0.0406621,0,0,0
1,0.059896688,0.443643896,0.82,0.990804618,0.990804618,0,0,0.1007556,0,0,0
1,0.038116074,0.431320455,0.8,0.990804618,0.990804618,0,0,0,0,0,0
1,0.038116074,0.406673571,0.78,0.822578453,0.822578453,0,0,0,0,0,0
1,0.021780614,0.39435013,0.76,0.822578453,0.822578453,0,0,0,0,0,0
1,0.021780614,0.382026688,0.74,0.822578453,0.822578453,0,0,0,0,0,0
1,0.038116074,0.39435013,0.72,0.822578453,0.822578453,0,0,0,0,0,0
1,0.059896688,0.406673571,0.72,0.822578453,0.822578453,0,0,0,0,0,0
1,0.136128836,0.455967338,0.76,0.822578453,0.822578453,0,0,0,0,0,0
0.88,0.228696445,0.517584545,0.8,0.620620744,0.620620744,0,0,0,0,0,0
0.41,0.250477059,0.529907987,0.82,0.620620744,0.620620744,0,0,0,0,0,0
0.24,0.261367366,0.529907987,0.82,0.620620744,0.620620744,0,0,0,0,0,0
0.24,0.228696445,0.529907987,0.8,0.620620744,0.620620744,0,0,0,0,0,0
0.24,0.272257672,0.542231429,0.8,0.620620744,0.620620744,0,0,0,0,0,0
0.24,0.310373747,0.55455487,0.84,0.620620744,0.620620744,0,0,0,0,0,0
0.24,0.250477059,0.55455487,0.84,0.536431278,0.536431278,0,0,0,0,0,0
0.24,0.310373747,0.542231429,0.84,0.536431278,0.536431278,0,0,0,0,0,0
0.24,0.239586752,0.566878312,0.82,0.536431278,0.536431278,0,0,0,0,0,0.0258389
0.29,0.500954117,0.591525195,0.88,0.536431278,0.536431278,0,0,0,0,0,0.0006406
0.55,0.816773017,0.640818961,0.96,0.536431278,0.536431278,0,0,0,0,0,0
0.9,0.637082954,0.653142403,1,0.536431278,0.536431278,0,0,0,0,0,0
0.9,0.326709207,0.616172078,0.96,0.249225449,0.249225449,0,0,0,0,0,0
0.9,0.190580371,0.579201753,0.94,0.249225449,0.249225449,0,0,0,0,0,0.0341672
1,0.136128836,0.55455487,0.92,0.249225449,0.249225449,0,0,0,0,0,0
1,0.087122455,0.492937662,0.88,0.249225449,0.249225449,0,0,0,0,0,0
1,0.059896688,0.443643896,0.82,0.249225449,0.249225449,0,0,0,0,0,0
1,0.038116074,0.431320455,0.8,0.249225449,0.249225449,0,0,0,0,0,0
1,0.038116074,0.406673571,0.78,0.123751072,0.123751072,0,0,0,0,0,0
1,0.021780614,0.39435013,0.76,0.123751072,0.123751072,0,0,0,0,0,0
1,0.021780614,0.382026688,0.74,0.123751072,0.123751072,0,0,0,0,0,0
1,0.038116074,0.39435013,0.72,0.123751072,0.123751072,0,0,0,0,0,0
1,0.059896688,0.406673571,0.72,0.123751072,0.123751072,0,0,0,0,0,0
1,0.136128836,0.455967338,0.76,0.123751072,0.123751072,0,0,0,0,0,0
0.88,0.228696445,0.517584545,0.8,0.074250643,0.074250643,0,0,0,0,0,0
0.41,0.250477059,0.529907987,0.82,0.074250643,0.074250643,0,0,0,0,0,0
0.24,0.261367366,0.529907987,0.82,0.074250643,0.074250643,0,0,0,0,0,0
0.24,0.228696445,0.529907987,0.8,0.074250643,0.074250643,0,0,0,0,0,0
0.24,0.272257672,0.542231429,0.8,0.074250643,0.074250643,0,0,0,0,0,0
0.24,0.310373747,0.55455487,0.84,0.074250643,0.074250643,0,0,0,0,0,0.03554
0.24,0.250477059,0.55455487,0.84,0.049500429,0.049500429,0,0,0,0,0,0
0.24,0.310373747,0.542231429,0.84,0.049500429,0.049500429,0,0,0,0,0,0
0.24,0.239586752,0.566878312,0.82,0.049500429,0.049500429,0,0,0,0,0,0
0.29,0.500954117,0.591525195,0.88,0.049500429,0.049500429,0,0,0,0,0,0
0.55,0.816773017,0.640818961,0.96,0.049500429,0.049500429,0,0,0,0,0,0
0.9,0.637082954,0.653142403,1,0.049500429,0.049500429,0,0,0,0,0,0
0.9,0.326709207,0.616172078,0.96,0.049500429,0.049500429,0,0,0,0,0,0
0.9,0.190580371,0.579201753,0.94,0.049500429,0.049500429,0,0,0,0,0,0
1,0.136128836,0.55455487,0.92,0.049500429,0.049500429,0,0,0,0,0,0
1,0.087122455,0.492937662,0.88,0.049500429,0.049500429,0,0,0,0,0,0
1,0.059896688,0.443643896,0.82,0.049500429,0.049500429,0,0,0,0,0,0
1,0.038116074,0.431320455,0.8,0.049500429,0.049500429,0,0,0,0,0,0
1,0.038116074,0.406673571,0.78,0.054750279,0.054750279,0,0,0,0,0,0
1,0.021780614,0.39435013,0.76,0.054750279,0.054750279,0,0,0,0,0,0
1,0.021780614,0.382026688,0.74,0.054750279,0.054750279,0,0,0,0,0,0
1,0.038116074,0.39435013,0.72,0.054750279,0.054750279,0,0,0,0,0,0
1,0.059896688,0.406673571,0.72,0.054750279,0.054750279,0,0,0,0,0,0
1,0.136128836,0.455967338,0.76,0.054750279,0.054750279,0,0,0,0,0,0.0367907
0.88,0.228696445,0.517584545,0.8,0.149593568,0.149593568,0,0,0,0,0,0
0.41,0.250477059,0.529907987,0.82,0.149593568,0.149593568,0,0,0,0,0,0
0.24,0.261367366,0.529907987,0.82,0.149593568,0.149593568,0,0,0,0,0,0
0.24,0.228696445,0.529907987,0.8,0.149593568,0.149593568,0,0,0,0,0,0
0.24,0.272257672,0.542231429,0.8,0.149593568,0.149593568,0,0,0,0,0,0
0.24,0.310373747,0.55455487,0.84,0.149593568,0.149593568,0,0,0,0,0,0
0.24,0.250477059,0.55455487,0.84,0.351204404,0.351204404,0,0,0,0,0,0
0.24,0.310373747,0.542231429,0.84,0.351204404,0.351204404,0,0,0,0,0,0
0.24,0.239586752,0.566878312,0.82,0.351204404,0.351204404,0,0,0,0,0,0
0.29,0.500954117,0.591525195,0.88,0.351204404,0.351204404,0,0,0,0,0,0
0.55,0.816773017,0.640818961,0.96,0.351204404,0.351204404,0,0,0,0,0,0
0.9,0.637082954,0.653142403,1,0.351204404,0.351204404,0,0,0,0,0,0
0.9,0.326709207,0.616172078,0.96,0.444440119,0.444440119,0,0,0,0,0,0.0053996
0.9,0.190580371,0.579201753,0.94,0.444440119,0.444440119,0,0,0,0,0,0.0198597
1,0.136128836,0.55455487,0.92,0.444440119,0.444440119,0,0,0,0,0,0.0270592
1,0.087122455,0.492937662,0.88,0.444440119,0.444440119,0,0,0,0,0,0
1,0.059896688,0.443643896,0.82,0.444440119,0.444440119,0,0,0,0,0,0
1,0.038116074,0.431320455,0.8,0.444440119,0.444440119,0,0,0,0,0,0
1,0.038116074,0.406673571,0.78,0.470027236,0.470027236,0,0,0,0,0,0
1,0.021780614,0.39435013,0.76,0.470027236,0.470027236,0,0,0,0,0.1721284,0
1,0.021780614,0.382026688,0.74,0.470027236,0.470027236,0,0,0,0,0.2581926,0.0179683
1,0.038116074,0.39435013,0.72,0.470027236,0.470027236,0,0,0,0,0,0.0655889
1,0.059896688,0.406673571,0.72,0.470027236,0.470027236,0,0,0,0,0,0.0573215
1,0.136128836,0.455967338,0.76,0.470027236,0.470027236,0,0,0,0,0,0
0.88,0.228696445,0.517584545,0.8,0.480931242,0.480931242,0,0,0,0,0,0.1389872
0.41,0.250477059,0.529907987,0.82,0.480931242,0.480931242,0,0,0,0,0,0
0.24,0.261367366,0.529907987,0.82,0.480931242,0.480931242,0,0,0,0,0,0
0.24,0.228696445,0.529907987,0.8,0.480931242,0.480931242,0,0,0,0,0,0
0.24,0.272257672,0.542231429,0.8,0.480931242,0.480931242,0,0,0,0,0,0
0.24,0.310373747,0.55455487,0.84,0.480931242,0.480931242,0,0,0,0,0,0
0.24,0.250477059,0.55455487,0.84,0.467730647,0.467730647,0,0,0,0,0,0
0.24,0.310373747,0.542231429,0.84,0.467730647,0.467730647,0,0,0,0,0,0
0.24,0.239586752,0.566878312,0.82,0.467730647,0.467730647,0,0,0,0,0,0
0.29,0.500954117,0.591525195,0.88,0.467730647,0.467730647,0,0,0,0,0,0.0021354
0.55,0.816773017,0.640818961,0.96,0.467730647,0.467730647,0,0,0,0,0,0
0.9,0.637082954,0.653142403,1,0.467730647,0.467730647,0,0,0,0,0,0
0.9,0.326709207,0.616172078,0.96,0.449441579,0.449441579,0,0,0,0,0,0
0.9,0.190580371,0.579201753,0.94,0.449441579,0.449441579,0,0,0,0,0,0.1449664
1,0.136128836,0.55455487,0.92,0.449441579,0.449441579,0,0,0,0,0,0.1433192
1,0.087122455,0.492937662,0.88,0.449441579,0.449441579,0,0,0,0,0,0.0082062
1,0.059896688,0.443643896,0.82,0.449441579,0.449441579,0,0,0,0,0,0.0019829
1,0.038116074,0.431320455,0.8,0.449441579,0.449441579,0,0,0,0,0,0.0206833
1,0.038116074,0.406673571,0.78,0.436240983,0.436240983,0,0,0,0,0,0
1,0.021780614,0.39435013,0.76,0.436240983,0.436240983,0,0,0,0,0,0
1,0.021780614,0.382026688,0.74,0.436240983,0.436240983,0,0,0,0,0,0
1,0.038116074,0.39435013,0.72,0.436240983,0.436240983,0,0,0,0,0,0
1,0.059896688,0.406673571,0.72,0.436240983,0.436240983,0,0,0,0,0,0
1,0.136128836,0.455967338,0.76,0.436240983,0.436240983,0,0,0,0,0,0
0.88,0.228696445,0.517584545,0.8,0.432356514,0.432356514,0,0,0,0,0,0
0.41,0.250477059,0.529907987,0.82,0.432356514,0.432356514,0,0,0,0,0,0
0.24,0.261367366,0.529907987,0.82,0.432356514,0.432356514,0,0,0,0,0,0
0.24,0.228696445,0.529907987,0.8,0.432356514,0.432356514,0,0,0,0,0,0
0.24,0.272257672,0.542231429,0.8,0.432356514,0.432356514,0,0,0,0,0,0
0.24,0.310373747,0.55455487,0.84,0.432356514,0.432356514,0,0,0,0,0,0
0.24,0.250477059,0.55455487,0.84,0.435457808,0.435457808,0,0,0,0,0,0
0.24,0.310373747,0.542231429,0.84,0.435457808,0.435457808,0,0,0,0,0,0.0084808
0.24,0.239586752,0.566878312,0.82,0.435457808,0.435457808,0,0,0,0,0,0.00241
0.29,0.500954117,0.591525195,0.88,0.435457808,0.435457808,0,0,0,0,0,0
0.55,0.816773017,0.640818961,0.96,0.435457808,0.435457808,0,0,0,0,0,0.0370653
0.9,0.637082954,0.653142403,1,0.435457808,0.435457808,0,0,0,0,0,0
0.9,0.326709207,0.616172078,0.96,0.457540824,0.457540824,0,0,0,0,0,0
0.9,0.190580371,0.579201753,0.94,0.457540824,0.457540824,0,0,0,0,0,0
1,0.136128836,0.55455487,0.92,0.457540824,0.457540824,0,0,0,0,0,0
1,0.087122455,0.492937662,0.88,0.457540824,0.457540824,0,0,0,0,0,0
1,0.059896688,0.443643896,0.82,0.457540824,0.457540824,0,0,0,0,0,0
1,0.038116074,0.431320455,0.8,0.457540824,0.457540824,0,0,0,0,0,0.0349298
1,0.038116074,0.406673571,0.78,0.526174177,0.526174177,0,0,0,0,0,0
1,0.021780614,0.39435013,0.76,0.526174177,0.526174177,0,0,0,0,0,0
1,0.021780614,0.382026688,0.74,0.526174177,0.526174177,0,0,0,0,0,0
1,0.038116074,0.39435013,0.72,0.526174177,0.526174177,0,0,0,0,0,0
1,0.059896688,0.406673571,0.72,0.526174177,0.526174177,0,0,0,0,0,0
1,0.136128836,0.455967338,0.76,0.526174177,0.526174177,0,0,0,0,0,0
0.88,0.228696445,0.517584545,0.8,0.674382395,0.674382395,0,0,0,0,0,0
0.41,0.250477059,0.529907987,0.82,0.674382395,0.674382395,0,0,0,0,0,0.0017389
0.24,0.261367366,0.529907987,0.82,0.674382395,0.674382395,0,0,0,0,0,0
0.24,0.228696445,0.529907987,0.8,0.674382395,0.674382395,0,0,0,0,0,0
0.24,0.272257672,0.542231429,0.8,0.674382395,0.674382395,0,0,0,0,0,0
0.24,0.310373747,0.55455487,0.84,0.674382395,0.674382395,0,0,0,0,0,0.035662
0.24,0.250477059,0.55455487,0.84,0.867815494,0.867815494,0,0,0,0,0,0.0040268
0.24,0.310373747,0.542231429,0.84,0.867815494,0.867815494,0,0,0,0,0,0
0.24,0.239586752,0.566878312,0.82,0.867815494,0.867815494,0,0,0,0,0,0
0.29,0.500954117,0.591525195,0.88,0.867815494,0.867815494,0,0,0,0,0,0
0.55,0.816773017,0.640818961,0.96,0.867815494,0.867815494,0,0,0,0,0,0
0.9,0.637082954,0.653142403,1,0.867815494,0.867815494,0,0,0,0,0,0
0.9,0.326709207,0.616172078,0.96,0.979612584,0.979612584,0,0,0,0,0,0.1513726
0.9,0.190580371,0.579201753,0.94,0.979612584,0.979612584,0,0,0,0,0,0
1,0.136128836,0.55455487,0.92,0.979612584,0.979612584,0,0,0,0,0,0
