display_name,display_name_short,export,maximum,measure_id,metadata_id,minimum,name,objective_function,objective_function_group,objective_function_index,output,perturbable,pivot,static_value,units,value_type,visualize,measure_name,measure_display_name,type_of_variable
Geometry,Geometry,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Geometry,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Orientation,Orientation,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Orientation,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Eaves,Eaves,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Eaves,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Overhangs,Overhangs,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Overhangs,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Door Area,Door Area,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Door Area,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Window Areas,Window Areas,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Window Areas,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Neighbors,Neighbors,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Neighbors,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Insulation Wall,Insulation Wall,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Insulation Wall,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Insulation Unfinished Attic,Insulation Unfinished Attic,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Insulation Unfinished Attic,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Insulation Slab,Insulation Slab,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Insulation Slab,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Insulation Interzonal Wall,Insulation Interzonal Wall,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Insulation Interzonal Wall,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Insulation Crawlspace,Insulation Crawlspace,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Insulation Crawlspace,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Uninsulated Surfaces,Uninsulated Surfaces,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Uninsulated Surfaces,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Insulation Unfinished Basement,Insulation Unfinished Basement,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Insulation Unfinished Basement,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Insulation Finished Basement,Insulation Finished Basement,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Insulation Finished Basement,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Insulation Interzonal Floor,Insulation Interzonal Floor,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Insulation Interzonal Floor,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Roof Sheathing,Roof Sheathing,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Roof Sheathing,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Wall Sheathing,Wall Sheathing,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Wall Sheathing,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Floor Sheathing,Floor Sheathing,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Floor Sheathing,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Exterior Finish,Exterior Finish,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Exterior Finish,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Roof Material,Roof Material,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Roof Material,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Floor Covering,Floor Covering,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Floor Covering,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Thermal Mass Floor,Thermal Mass Floor,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Thermal Mass Floor,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Thermal Mass Ceiling,Thermal Mass Ceiling,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Thermal Mass Ceiling,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Thermal Mass Exterior Wall,Thermal Mass Exterior Wall,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Thermal Mass Exterior Wall,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Thermal Mass Partition Wall,Thermal Mass Partition Wall,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Thermal Mass Partition Wall,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Thermal Mass Furniture,Thermal Mass Furniture,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Thermal Mass Furniture,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Doors,Doors,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Doors,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Windows,Windows,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Windows,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Water Heater,Water Heater,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Water Heater,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Hot Water Fixtures,Hot Water Fixtures,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Hot Water Fixtures,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Hot Water Distribution,Hot Water Distribution,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Hot Water Distribution,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
HVAC System Combined,HVAC System Combined,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.HVAC System Combined,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
HVAC System Is Combined,HVAC System Is Combined,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.HVAC System Is Combined,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
HVAC System Heating,HVAC System Heating,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.HVAC System Heating,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
HVAC System Cooling,HVAC System Cooling,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.HVAC System Cooling,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Heating Setpoint,Heating Setpoint,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Heating Setpoint,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Cooling Setpoint,Cooling Setpoint,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Cooling Setpoint,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Refrigerator,Refrigerator,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Refrigerator,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Cooking Range,Cooking Range,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Cooking Range,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Dishwasher,Dishwasher,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Dishwasher,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Clothes Washer,Clothes Washer,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Clothes Washer,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Clothes Dryer,Clothes Dryer,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Clothes Dryer,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Lighting,Lighting,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Lighting,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Plug Loads,Plug Loads,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Plug Loads,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Misc Freezer,Misc Freezer,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Misc Freezer,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Misc Extra Refrigerator,Misc Extra Refrigerator,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Misc Extra Refrigerator,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Misc Gas Fireplace,Misc Gas Fireplace,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Misc Gas Fireplace,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Misc Gas Grill,Misc Gas Grill,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Misc Gas Grill,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Misc Gas Lighting,Misc Gas Lighting,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Misc Gas Lighting,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Misc Hot Tub Spa,Misc Hot Tub Spa,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Misc Hot Tub Spa,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Misc Pool,Misc Pool,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Misc Pool,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Misc Well Pump,Misc Well Pump,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Misc Well Pump,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Ducts,Ducts,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Ducts,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Infiltration,Infiltration,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Infiltration,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Natural Ventilation,Natural Ventilation,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Natural Ventilation,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Mechanical Ventilation,Mechanical Ventilation,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Mechanical Ventilation,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Airflow,Airflow,false,,1863629a-083f-4bac-93cd-12af5b477c09,,,building_characteristics_report.Airflow,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Total Site Energy MBtu,Total Site Energy MBtu,false,,c259ddcf-31b3-44d5-b006-b552bbb3b771,,,simulation_output_report.Total Site Energy MBtu,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Electricity Heating kWh,Electricity Heating kWh,false,,c259ddcf-31b3-44d5-b006-b552bbb3b771,,,simulation_output_report.Electricity Heating kWh,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Total Site Electricity kWh,Total Site Electricity kWh,false,,c259ddcf-31b3-44d5-b006-b552bbb3b771,,,simulation_output_report.Total Site Electricity kWh,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Total Site Natural Gas therm,Total Site Natural Gas therm,false,,c259ddcf-31b3-44d5-b006-b552bbb3b771,,,simulation_output_report.Total Site Natural Gas therm,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Total Site Other Fuel MBtu,Total Site Other Fuel MBtu,false,,c259ddcf-31b3-44d5-b006-b552bbb3b771,,,simulation_output_report.Total Site Other Fuel MBtu,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Electricity Cooling kWh,Electricity Cooling kWh,false,,c259ddcf-31b3-44d5-b006-b552bbb3b771,,,simulation_output_report.Electricity Cooling kWh,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Electricity Fans kWh,Electricity Fans kWh,false,,c259ddcf-31b3-44d5-b006-b552bbb3b771,,,simulation_output_report.Electricity Fans kWh,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Electricity Interior Lighting kWh,Electricity Interior Lighting kWh,false,,c259ddcf-31b3-44d5-b006-b552bbb3b771,,,simulation_output_report.Electricity Interior Lighting kWh,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Electricity Exterior Lighting kWh,Electricity Exterior Lighting kWh,false,,c259ddcf-31b3-44d5-b006-b552bbb3b771,,,simulation_output_report.Electricity Exterior Lighting kWh,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Electricity Interior Equipment kWh,Electricity Interior Equipment kWh,false,,c259ddcf-31b3-44d5-b006-b552bbb3b771,,,simulation_output_report.Electricity Interior Equipment kWh,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Electricity Pumps kWh,Electricity Pumps kWh,false,,c259ddcf-31b3-44d5-b006-b552bbb3b771,,,simulation_output_report.Electricity Pumps kWh,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Other Fuel Heating MBtu,Other Fuel Heating MBtu,false,,c259ddcf-31b3-44d5-b006-b552bbb3b771,,,simulation_output_report.Other Fuel Heating MBtu,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Electricity Water Systems kWh,Electricity Water Systems kWh,false,,c259ddcf-31b3-44d5-b006-b552bbb3b771,,,simulation_output_report.Electricity Water Systems kWh,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Natural Gas Heating therm,Natural Gas Heating therm,false,,c259ddcf-31b3-44d5-b006-b552bbb3b771,,,simulation_output_report.Natural Gas Heating therm,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Natural Gas Interior Equipment therm,Natural Gas Interior Equipment therm,false,,c259ddcf-31b3-44d5-b006-b552bbb3b771,,,simulation_output_report.Natural Gas Interior Equipment therm,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Natural Gas Water Systems therm,Natural Gas Water Systems therm,false,,c259ddcf-31b3-44d5-b006-b552bbb3b771,,,simulation_output_report.Natural Gas Water Systems therm,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Other Fuel Interior Equipment MBtu,Other Fuel Interior Equipment MBtu,false,,c259ddcf-31b3-44d5-b006-b552bbb3b771,,,simulation_output_report.Other Fuel Interior Equipment MBtu,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Other Fuel Water Systems MBtu,Other Fuel Water Systems MBtu,false,,c259ddcf-31b3-44d5-b006-b552bbb3b771,,,simulation_output_report.Other Fuel Water Systems MBtu,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Hours Heating Setpoint Not Met,Hours Heating Setpoint Not Met,false,,c259ddcf-31b3-44d5-b006-b552bbb3b771,,,simulation_output_report.Hours Heating Setpoint Not Met,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Hours Cooling Setpoint Not Met,Hours Cooling Setpoint Not Met,false,,c259ddcf-31b3-44d5-b006-b552bbb3b771,,,simulation_output_report.Hours Cooling Setpoint Not Met,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
