display_name,display_name_short,export,maximum,measure_id,metadata_id,minimum,name,objective_function,objective_function_group,objective_function_index,output,perturbable,pivot,static_value,units,value_type,visualize,measure_name,measure_display_name,type_of_variable
Insulation Finished Basement,Insulation Finished Basement,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Insulation Finished Basement,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Insulation Interzonal Floor,Insulation Interzonal Floor,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Insulation Interzonal Floor,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Roof Sheathing,Roof Sheathing,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Roof Sheathing,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Wall Sheathing,Wall Sheathing,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Wall Sheathing,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Floor Sheathing,Floor Sheathing,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Floor Sheathing,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Exterior Finish,Exterior Finish,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Exterior Finish,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Roof Material,Roof Material,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Roof Material,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Floor Covering,Floor Covering,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Floor Covering,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Thermal Mass Floor,Thermal Mass Floor,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Thermal Mass Floor,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Thermal Mass Ceiling,Thermal Mass Ceiling,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Thermal Mass Ceiling,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Thermal Mass Exterior Wall,Thermal Mass Exterior Wall,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Thermal Mass Exterior Wall,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Thermal Mass Partition Wall,Thermal Mass Partition Wall,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Thermal Mass Partition Wall,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Thermal Mass Furniture,Thermal Mass Furniture,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Thermal Mass Furniture,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Doors,Doors,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Doors,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Windows,Windows,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Windows,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Water Heater,Water Heater,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Water Heater,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Hot Water Fixtures,Hot Water Fixtures,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Hot Water Fixtures,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Hot Water Distribution,Hot Water Distribution,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Hot Water Distribution,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
HVAC System Combined,HVAC System Combined,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.HVAC System Combined,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
HVAC System Is Combined,HVAC System Is Combined,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.HVAC System Is Combined,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
HVAC System Heating,HVAC System Heating,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.HVAC System Heating,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
HVAC System Cooling,HVAC System Cooling,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.HVAC System Cooling,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Heating Setpoint,Heating Setpoint,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Heating Setpoint,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Cooling Setpoint,Cooling Setpoint,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Cooling Setpoint,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Refrigerator,Refrigerator,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Refrigerator,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Cooking Range,Cooking Range,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Cooking Range,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Dishwasher,Dishwasher,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Dishwasher,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Clothes Washer,Clothes Washer,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Clothes Washer,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Clothes Dryer,Clothes Dryer,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Clothes Dryer,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Lighting,Lighting,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Lighting,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Plug Loads,Plug Loads,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Plug Loads,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Misc Freezer,Misc Freezer,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Misc Freezer,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Misc Extra Refrigerator,Misc Extra Refrigerator,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Misc Extra Refrigerator,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Misc Gas Fireplace,Misc Gas Fireplace,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Misc Gas Fireplace,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Misc Gas Grill,Misc Gas Grill,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Misc Gas Grill,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Misc Gas Lighting,Misc Gas Lighting,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Misc Gas Lighting,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Misc Hot Tub Spa,Misc Hot Tub Spa,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Misc Hot Tub Spa,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Misc Pool,Misc Pool,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Misc Pool,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Misc Well Pump,Misc Well Pump,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Misc Well Pump,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Ducts,Ducts,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Ducts,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Infiltration,Infiltration,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Infiltration,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Natural Ventilation,Natural Ventilation,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Natural Ventilation,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Mechanical Ventilation,Mechanical Ventilation,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Mechanical Ventilation,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Airflow,Airflow,false,,cb2e87b3-f733-4701-8b3d-4ea65ff5b060,,,building_characteristics_report.Airflow,false,,,true,false,false,,,string,false,building_characteristics_report,Building Characteristics Report,output
Total Site Energy MBtu,Total Site Energy MBtu,false,,277516a0-077a-4785-b57f-35c58c844099,,,simulation_output_report.Total Site Energy MBtu,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Electricity Heating kWh,Electricity Heating kWh,false,,277516a0-077a-4785-b57f-35c58c844099,,,simulation_output_report.Electricity Heating kWh,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Total Site Electricity kWh,Total Site Electricity kWh,false,,277516a0-077a-4785-b57f-35c58c844099,,,simulation_output_report.Total Site Electricity kWh,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Total Site Natural Gas therm,Total Site Natural Gas therm,false,,277516a0-077a-4785-b57f-35c58c844099,,,simulation_output_report.Total Site Natural Gas therm,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Total Site Other Fuel MBtu,Total Site Other Fuel MBtu,false,,277516a0-077a-4785-b57f-35c58c844099,,,simulation_output_report.Total Site Other Fuel MBtu,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Electricity Cooling kWh,Electricity Cooling kWh,false,,277516a0-077a-4785-b57f-35c58c844099,,,simulation_output_report.Electricity Cooling kWh,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Electricity Fans kWh,Electricity Fans kWh,false,,277516a0-077a-4785-b57f-35c58c844099,,,simulation_output_report.Electricity Fans kWh,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Electricity Interior Lighting kWh,Electricity Interior Lighting kWh,false,,277516a0-077a-4785-b57f-35c58c844099,,,simulation_output_report.Electricity Interior Lighting kWh,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Electricity Exterior Lighting kWh,Electricity Exterior Lighting kWh,false,,277516a0-077a-4785-b57f-35c58c844099,,,simulation_output_report.Electricity Exterior Lighting kWh,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Electricity Interior Equipment kWh,Electricity Interior Equipment kWh,false,,277516a0-077a-4785-b57f-35c58c844099,,,simulation_output_report.Electricity Interior Equipment kWh,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Electricity Pumps kWh,Electricity Pumps kWh,false,,277516a0-077a-4785-b57f-35c58c844099,,,simulation_output_report.Electricity Pumps kWh,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Other Fuel Heating MBtu,Other Fuel Heating MBtu,false,,277516a0-077a-4785-b57f-35c58c844099,,,simulation_output_report.Other Fuel Heating MBtu,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Electricity Water Systems kWh,Electricity Water Systems kWh,false,,277516a0-077a-4785-b57f-35c58c844099,,,simulation_output_report.Electricity Water Systems kWh,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Natural Gas Heating therm,Natural Gas Heating therm,false,,277516a0-077a-4785-b57f-35c58c844099,,,simulation_output_report.Natural Gas Heating therm,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Natural Gas Interior Equipment therm,Natural Gas Interior Equipment therm,false,,277516a0-077a-4785-b57f-35c58c844099,,,simulation_output_report.Natural Gas Interior Equipment therm,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Natural Gas Water Systems therm,Natural Gas Water Systems therm,false,,277516a0-077a-4785-b57f-35c58c844099,,,simulation_output_report.Natural Gas Water Systems therm,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Other Fuel Interior Equipment MBtu,Other Fuel Interior Equipment MBtu,false,,277516a0-077a-4785-b57f-35c58c844099,,,simulation_output_report.Other Fuel Interior Equipment MBtu,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Other Fuel Water Systems MBtu,Other Fuel Water Systems MBtu,false,,277516a0-077a-4785-b57f-35c58c844099,,,simulation_output_report.Other Fuel Water Systems MBtu,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Hours Heating Setpoint Not Met,Hours Heating Setpoint Not Met,false,,277516a0-077a-4785-b57f-35c58c844099,,,simulation_output_report.Hours Heating Setpoint Not Met,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
Hours Cooling Setpoint Not Met,Hours Cooling Setpoint Not Met,false,,277516a0-077a-4785-b57f-35c58c844099,,,simulation_output_report.Hours Cooling Setpoint Not Met,false,,,true,false,false,,,double,false,simulation_output_report,Simulation Output Report,output
