Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single-Family Attached	Option=Single-Family Detached	sample_count	sample_weight
AL, 02702	0.048704	0.006590	0.052561	0.005626	0.043560	0.015592	0.279514	0.000000	0.547853	0.000000	0.000000
AL, 02703	0.031192	0.000000	0.000000	0.019092	0.045981	0.076367	0.279514	0.000000	0.547853	0.000000	0.000000
AR, 00100	0.087783	0.038264	0.062123	0.018907	0.122446	0.022058	0.089811	0.042825	0.515783	0.000000	0.000000
AR, 00200	0.122743	0.017288	0.101997	0.048060	0.046331	0.133461	0.095795	0.011804	0.422522	0.000000	0.000000
AR, 00300	0.000000	0.059434	0.015713	0.038257	0.000000	0.015029	0.373945	0.022187	0.475435	0.000000	0.000000
AR, 00400	0.002507	0.013072	0.004477	0.020056	0.008416	0.002507	0.521040	0.000000	0.427925	0.000000	0.000000
AR, 00500	0.070410	0.064771	0.007288	0.195552	0.038780	0.011964	0.168323	0.007570	0.435341	0.000000	0.000000
AR, 00600	0.000000	0.038429	0.000000	0.042148	0.205782	0.063222	0.286496	0.000000	0.363922	0.000000	0.000000
AR, 00700	0.000000	0.040800	0.000000	0.061200	0.000000	0.000000	0.583322	0.000000	0.314678	0.000000	0.000000
AR, 00800	0.065846	0.028094	0.000000	0.035996	0.016681	0.018437	0.418215	0.007240	0.409491	0.000000	0.000000
AR, 00900	0.157270	0.027037	0.058463	0.027462	0.044874	0.009909	0.126595	0.013898	0.534491	0.000000	0.000000
AR, 01000	0.069207	0.023069	0.050495	0.005126	0.032297	0.144822	0.126595	0.018095	0.530294	0.000000	0.000000
AR, 01100	0.137692	0.022311	0.041595	0.028845	0.072671	0.009403	0.251685	0.009464	0.426334	0.000000	0.000000
AR, 01200	0.128897	0.037344	0.014456	0.018672	0.075892	0.000000	0.280838	0.000000	0.443901	0.000000	0.000000
AR, 01300	0.122241	0.096899	0.000000	0.061121	0.000000	0.000000	0.323014	0.000000	0.396725	0.000000	0.000000
AR, 01400	0.019314	0.111303	0.000000	0.043867	0.070056	0.019969	0.137854	0.017028	0.580609	0.000000	0.000000
AR, 01500	0.019742	0.007725	0.010300	0.002575	0.016308	0.000000	0.516635	0.012875	0.413840	0.000000	0.000000
AR, 01600	0.058823	0.009684	0.014347	0.016499	0.021162	0.019369	0.349906	0.000000	0.510209	0.000000	0.000000
AR, 01700	0.018619	0.003508	0.004767	0.002339	0.007825	0.000000	0.711147	0.000000	0.251796	0.000000	0.000000
AR, 01800	0.029591	0.025713	0.000000	0.000000	0.003265	0.000000	0.678600	0.000000	0.262831	0.000000	0.000000
AR, 01900	0.000000	0.000000	0.020744	0.040249	0.000000	0.000000	0.653384	0.000000	0.285624	0.000000	0.000000
AR, 02000	0.015865	0.000000	0.041777	0.004759	0.038075	0.010576	0.587749	0.000000	0.301198	0.000000	0.000000
AZ, 00100	0.213785	0.000000	0.119397	0.025009	0.032269	0.095195	0.113608	0.002854	0.397882	0.000000	0.000000
AZ, 00101	0.119837	0.000000	0.103018	0.071482	0.111427	0.079891	0.113608	0.034475	0.366262	0.000000	0.000000
AZ, 00102	0.314535	0.014667	0.000000	0.048891	0.000000	0.107561	0.113608	0.000000	0.400737	0.000000	0.000000
AZ, 00103	0.115491	0.000000	0.140662	0.028132	0.054784	0.146585	0.113608	0.000000	0.400737	0.000000	0.000000
AZ, 00104	0.000000	0.000000	0.179626	0.153015	0.079834	0.073181	0.113608	0.000000	0.400737	0.000000	0.000000
AZ, 00105	0.029810	0.022358	0.081978	0.018631	0.135387	0.197491	0.113608	0.000000	0.400737	0.000000	0.000000
AZ, 00106	0.164133	0.000000	0.014615	0.000000	0.161885	0.145022	0.113608	0.039808	0.360928	0.000000	0.000000
AZ, 00107	0.156343	0.000000	0.098687	0.057656	0.083831	0.089137	0.113608	0.006492	0.394244	0.000000	0.000000
AZ, 00108	0.093723	0.000000	0.061772	0.019703	0.104373	0.206084	0.113608	0.083566	0.317171	0.000000	0.000000
AZ, 00109	0.084638	0.002434	0.058679	0.002975	0.032990	0.303940	0.113608	0.086727	0.314010	0.000000	0.000000
AZ, 00110	0.005185	0.006913	0.062219	0.000000	0.028690	0.382648	0.113608	0.021707	0.379030	0.000000	0.000000
AZ, 00111	0.000000	0.097131	0.000000	0.000000	0.000000	0.388524	0.113608	0.022630	0.378107	0.000000	0.000000
AZ, 00112	0.073779	0.009312	0.107088	0.061960	0.058021	0.175495	0.113608	0.042440	0.358297	0.000000	0.000000
AZ, 00113	0.229243	0.000000	0.033962	0.073018	0.000000	0.149432	0.113608	0.000000	0.400737	0.000000	0.000000
AZ, 00114	0.050930	0.000000	0.143696	0.136420	0.000000	0.154609	0.113608	0.082911	0.317826	0.000000	0.000000
AZ, 00115	0.058124	0.000000	0.176954	0.080081	0.069748	0.100748	0.113608	0.000000	0.400737	0.000000	0.000000
AZ, 00116	0.006662	0.007328	0.075280	0.110588	0.099263	0.186534	0.113608	0.046168	0.354569	0.000000	0.000000
AZ, 00117	0.000000	0.000000	0.000000	0.109045	0.000000	0.376610	0.113608	0.023666	0.377071	0.000000	0.000000
AZ, 00118	0.043194	0.000000	0.074409	0.050816	0.086387	0.230849	0.113608	0.051708	0.349029	0.000000	0.000000
AZ, 00119	0.043521	0.066271	0.167160	0.047477	0.052423	0.108803	0.113608	0.051540	0.349197	0.000000	0.000000
AZ, 00120	0.170217	0.000000	0.016665	0.000000	0.145220	0.153553	0.113608	0.015344	0.385393	0.000000	0.000000
AZ, 00121	0.286768	0.111007	0.000000	0.000000	0.000000	0.087880	0.113608	0.002457	0.398280	0.000000	0.000000
AZ, 00122	0.207659	0.036843	0.070336	0.000000	0.170817	0.000000	0.113608	0.000000	0.400737	0.000000	0.000000
AZ, 00123	0.044518	0.000000	0.121414	0.194262	0.084990	0.040471	0.113608	0.067750	0.332986	0.000000	0.000000
AZ, 00124	0.205235	0.000000	0.091441	0.000000	0.079249	0.109730	0.113608	0.000000	0.400737	0.000000	0.000000
AZ, 00125	0.000000	0.000000	0.000000	0.000000	0.000000	0.485655	0.113608	0.000000	0.400737	0.000000	0.000000
AZ, 00126	0.108497	0.000000	0.175662	0.000000	0.111081	0.090414	0.113608	0.000000	0.400737	0.000000	0.000000
AZ, 00127	0.077013	0.000000	0.018860	0.000000	0.039292	0.350489	0.113608	0.000000	0.400737	0.000000	0.000000
AZ, 00128	0.000000	0.000000	0.000000	0.485655	0.000000	0.000000	0.113608	0.000000	0.400737	0.000000	0.000000
AZ, 00129	0.164462	0.000000	0.085042	0.021788	0.111047	0.103316	0.113608	0.007488	0.393249	0.000000	0.000000
AZ, 00130	0.171270	0.000000	0.131385	0.000000	0.000000	0.183000	0.113608	0.020986	0.379751	0.000000	0.000000
AZ, 00131	0.125529	0.000000	0.222249	0.000000	0.034984	0.102893	0.113608	0.000000	0.400737	0.000000	0.000000
AZ, 00132	0.000000	0.000000	0.028429	0.000000	0.000000	0.457226	0.113608	0.010939	0.389798	0.000000	0.000000
AZ, 00133	0.168738	0.014180	0.009217	0.019852	0.068772	0.204897	0.113608	0.000000	0.400737	0.000000	0.000000
AZ, 00134	0.087169	0.398486	0.000000	0.000000	0.000000	0.000000	0.113608	0.013807	0.386929	0.000000	0.000000
AZ, 00201	0.130283	0.026057	0.222484	0.016035	0.028061	0.026057	0.216545	0.005428	0.329050	0.000000	0.000000
AZ, 00202	0.173637	0.000000	0.096741	0.000000	0.060773	0.117825	0.216545	0.003628	0.330850	0.000000	0.000000
AZ, 00203	0.139899	0.069136	0.007320	0.000000	0.131765	0.100857	0.216545	0.006336	0.328142	0.000000	0.000000
AZ, 00204	0.053334	0.000000	0.079516	0.059152	0.106668	0.150305	0.216545	0.043493	0.290986	0.000000	0.000000
AZ, 00205	0.000000	0.000000	0.000000	0.448977	0.000000	0.000000	0.216545	0.004467	0.330011	0.000000	0.000000
AZ, 00206	0.064140	0.036880	0.000000	0.065743	0.000000	0.282214	0.216545	0.000000	0.334478	0.000000	0.000000
AZ, 00207	0.039547	0.036058	0.094215	0.083747	0.059321	0.136089	0.216545	0.032474	0.302005	0.000000	0.000000
AZ, 00208	0.000000	0.014966	0.000000	0.000000	0.000000	0.434011	0.216545	0.062961	0.271518	0.000000	0.000000
AZ, 00209	0.147079	0.131597	0.170302	0.000000	0.000000	0.000000	0.216545	0.145589	0.188889	0.000000	0.000000
AZ, 00300	0.000000	0.016927	0.000000	0.002335	0.014592	0.012841	0.659454	0.020961	0.272891	0.000000	0.000000
AZ, 00400	0.144398	0.026372	0.030263	0.003459	0.129699	0.045827	0.285428	0.052405	0.282150	0.000000	0.000000
AZ, 00500	0.008243	0.015799	0.023011	0.046366	0.013395	0.024385	0.457455	0.033323	0.378023	0.000000	0.000000
AZ, 00600	0.000000	0.006026	0.000000	0.019332	0.029877	0.006528	0.641655	0.022895	0.273688	0.000000	0.000000
AZ, 00700	0.030246	0.000000	0.000000	0.016827	0.040257	0.000000	0.612184	0.007073	0.293412	0.000000	0.000000
AZ, 00800	0.000000	0.004172	0.000000	0.078986	0.028646	0.005284	0.489111	0.016858	0.376943	0.000000	0.000000
AZ, 00803	0.000000	0.000000	0.000000	0.045566	0.000000	0.000000	0.468598	0.014129	0.471707	0.000000	0.000000
AZ, 00805	0.007594	0.007594	0.007594	0.007594	0.007594	0.007594	0.468598	0.007937	0.477899	0.000000	0.000000
AZ, 00807	0.000000	0.000000	0.000000	0.005115	0.000000	0.040452	0.468598	0.028142	0.457694	0.000000	0.000000
AZ, 00900	0.003906	0.000000	0.002319	0.003784	0.016600	0.003296	0.929295	0.002352	0.038449	0.000000	0.000000
CA, 00101	0.039848	0.071984	0.111832	0.055273	0.000000	0.332926	0.031075	0.054237	0.302823	0.000000	0.000000
CA, 00102	0.032729	0.008321	0.082654	0.042714	0.009430	0.436016	0.031075	0.273046	0.084014	0.000000	0.000000
CA, 00103	0.254281	0.000000	0.000000	0.000000	0.000000	0.357583	0.031075	0.127031	0.230029	0.000000	0.000000
CA, 00104	0.074339	0.030498	0.137241	0.064808	0.142959	0.162020	0.031075	0.020699	0.336361	0.000000	0.000000
CA, 00105	0.264012	0.028542	0.016055	0.051732	0.069571	0.181954	0.031075	0.097645	0.259415	0.000000	0.000000
CA, 00106	0.000000	0.000000	0.000000	0.000000	0.611865	0.000000	0.031075	0.037985	0.319075	0.000000	0.000000
CA, 00107	0.000000	0.000000	0.038623	0.024393	0.485833	0.063016	0.031075	0.181005	0.176055	0.000000	0.000000
CA, 00108	0.010141	0.000000	0.024790	0.036058	0.012395	0.528480	0.031075	0.182046	0.175014	0.000000	0.000000
CA, 00109	0.012963	0.000000	0.060927	0.047964	0.035001	0.455009	0.031075	0.153554	0.203506	0.000000	0.000000
CA, 00110	0.012180	0.015046	0.058034	0.000000	0.031525	0.495080	0.031075	0.078439	0.278621	0.000000	0.000000
CA, 00300	0.000000	0.000000	0.048843	0.034322	0.000000	0.000000	0.360005	0.000000	0.556829	0.000000	0.000000
CA, 00701	0.113644	0.023397	0.000000	0.094425	0.149576	0.097767	0.328506	0.007626	0.185059	0.000000	0.000000
CA, 00702	0.000000	0.000000	0.041148	0.059851	0.074814	0.302997	0.328506	0.000000	0.192685	0.000000	0.000000
CA, 01100	0.000000	0.021179	0.003652	0.016432	0.057696	0.008034	0.455913	0.070538	0.366556	0.000000	0.000000
CA, 01301	0.235673	0.000000	0.000000	0.000000	0.102125	0.172827	0.050895	0.196296	0.242183	0.000000	0.000000
CA, 01302	0.000000	0.117385	0.193686	0.000000	0.000000	0.199555	0.050895	0.079723	0.358756	0.000000	0.000000
CA, 01303	0.000000	0.391876	0.000000	0.000000	0.118750	0.000000	0.050895	0.047618	0.390861	0.000000	0.000000
CA, 01304	0.000000	0.071178	0.095936	0.035073	0.050547	0.257892	0.050895	0.107307	0.331172	0.000000	0.000000
CA, 01305	0.103249	0.014750	0.067428	0.045654	0.027393	0.252152	0.050895	0.050436	0.388043	0.000000	0.000000
CA, 01306	0.000000	0.000000	0.000000	0.080098	0.000000	0.430528	0.050895	0.052526	0.385953	0.000000	0.000000
CA, 01307	0.088378	0.088378	0.174300	0.000000	0.000000	0.159571	0.050895	0.023830	0.414649	0.000000	0.000000
CA, 01308	0.000000	0.000000	0.000000	0.000000	0.000000	0.510626	0.050895	0.014305	0.424174	0.000000	0.000000
CA, 01309	0.086188	0.144732	0.134974	0.000000	0.107329	0.037403	0.050895	0.005207	0.433272	0.000000	0.000000
CA, 01500	0.027182	0.026659	0.012546	0.000000	0.000000	0.018296	0.553079	0.000000	0.362239	0.000000	0.000000
CA, 01700	0.000000	0.000000	0.000000	0.000000	0.135515	0.000000	0.170695	0.015835	0.677955	0.000000	0.000000
CA, 01901	0.068346	0.000000	0.000000	0.112440	0.137794	0.011024	0.123196	0.024397	0.522803	0.000000	0.000000
CA, 01902	0.005332	0.000000	0.025329	0.131975	0.078652	0.088317	0.123196	0.006749	0.540452	0.000000	0.000000
CA, 01903	0.142595	0.000000	0.036233	0.074804	0.040908	0.035064	0.123196	0.000000	0.547200	0.000000	0.000000
CA, 01904	0.065362	0.049161	0.023184	0.106982	0.054189	0.030726	0.123196	0.054358	0.492843	0.000000	0.000000
CA, 01905	0.078818	0.012283	0.000000	0.072677	0.140235	0.025590	0.123196	0.022167	0.525034	0.000000	0.000000
CA, 01906	0.012738	0.000000	0.029457	0.090760	0.095537	0.101110	0.123196	0.011067	0.536133	0.000000	0.000000
CA, 01907	0.039899	0.043369	0.000000	0.072860	0.173476	0.000000	0.123196	0.000000	0.547200	0.000000	0.000000
CA, 02300	0.006085	0.008367	0.021299	0.077969	0.087097	0.000000	0.253919	0.107503	0.437760	0.000000	0.000000
CA, 02500	0.024033	0.000000	0.000000	0.049782	0.127029	0.046348	0.258138	0.038722	0.455949	0.000000	0.000000
CA, 02901	0.000000	0.065025	0.024828	0.126503	0.026010	0.171429	0.180228	0.000000	0.405978	0.000000	0.000000
CA, 02902	0.009579	0.090996	0.045977	0.100575	0.022989	0.143679	0.180228	0.016440	0.389538	0.000000	0.000000
CA, 02903	0.005668	0.189325	0.074823	0.054417	0.030609	0.058951	0.180228	0.013141	0.392837	0.000000	0.000000
CA, 02904	0.000000	0.000000	0.000000	0.156956	0.256838	0.000000	0.180228	0.000000	0.405978	0.000000	0.000000
CA, 02905	0.081959	0.107946	0.029985	0.010995	0.102949	0.079960	0.180228	0.007672	0.398306	0.000000	0.000000
CA, 03100	0.021007	0.000000	0.032857	0.050093	0.094800	0.037704	0.131517	0.005575	0.626447	0.000000	0.000000
CA, 03300	0.035659	0.006538	0.000000	0.044574	0.000000	0.013669	0.438253	0.012004	0.449303	0.000000	0.000000
CA, 03701	0.000000	0.000000	0.271805	0.000000	0.000000	0.271805	0.053053	0.033611	0.369725	0.000000	0.000000
CA, 03702	0.000000	0.000000	0.119851	0.096309	0.066346	0.261104	0.053053	0.037753	0.365583	0.000000	0.000000
CA, 03703	0.038282	0.000000	0.303708	0.000000	0.000000	0.201621	0.053053	0.000000	0.403336	0.000000	0.000000
CA, 03704	0.000000	0.000000	0.080247	0.000000	0.116488	0.346876	0.053053	0.000000	0.403336	0.000000	0.000000
CA, 03705	0.000000	0.000000	0.137208	0.007457	0.005966	0.392981	0.053053	0.112038	0.291299	0.000000	0.000000
CA, 03706	0.200971	0.000000	0.056008	0.000000	0.059303	0.227328	0.053053	0.057037	0.346299	0.000000	0.000000
CA, 03707	0.040849	0.000000	0.175967	0.119406	0.000000	0.207389	0.053053	0.024778	0.378558	0.000000	0.000000
CA, 03708	0.084562	0.000000	0.334220	0.000000	0.000000	0.124829	0.053053	0.087036	0.316301	0.000000	0.000000
CA, 03709	0.000000	0.000000	0.000000	0.000000	0.000000	0.543611	0.053053	0.033611	0.369725	0.000000	0.000000
CA, 03710	0.000000	0.000000	0.420271	0.000000	0.000000	0.123340	0.053053	0.115606	0.287730	0.000000	0.000000
CA, 03711	0.110565	0.000000	0.101351	0.073710	0.052211	0.205774	0.053053	0.184674	0.218663	0.000000	0.000000
CA, 03712	0.086545	0.000000	0.127113	0.000000	0.000000	0.329953	0.053053	0.074042	0.329294	0.000000	0.000000
CA, 03713	0.000000	0.000000	0.000000	0.000000	0.000000	0.543611	0.053053	0.132294	0.271042	0.000000	0.000000
CA, 03714	0.000000	0.000000	0.000000	0.000000	0.000000	0.543611	0.053053	0.371389	0.031947	0.000000	0.000000
CA, 03715	0.000000	0.047458	0.103545	0.000000	0.000000	0.392608	0.053053	0.000000	0.403336	0.000000	0.000000
CA, 03716	0.000000	0.000000	0.000000	0.000000	0.000000	0.543611	0.053053	0.000000	0.403336	0.000000	0.000000
CA, 03717	0.231941	0.000000	0.108722	0.000000	0.202948	0.000000	0.053053	0.042285	0.361051	0.000000	0.000000
CA, 03718	0.009048	0.024127	0.146270	0.007540	0.039206	0.317421	0.053053	0.166835	0.236502	0.000000	0.000000
CA, 03719	0.005891	0.016603	0.028921	0.078730	0.035884	0.377582	0.053053	0.223726	0.179611	0.000000	0.000000
CA, 03720	0.228317	0.000000	0.040383	0.000000	0.000000	0.274912	0.053053	0.000000	0.403336	0.000000	0.000000
CA, 03721	0.034055	0.000000	0.095857	0.000000	0.030901	0.382798	0.053053	0.034770	0.368566	0.000000	0.000000
CA, 03722	0.108722	0.000000	0.184328	0.008123	0.030617	0.211821	0.053053	0.000000	0.403336	0.000000	0.000000
CA, 03723	0.073123	0.000000	0.243422	0.000000	0.013470	0.213596	0.053053	0.000000	0.403336	0.000000	0.000000
CA, 03724	0.014172	0.000000	0.093133	0.037456	0.036443	0.362407	0.053053	0.057905	0.345432	0.000000	0.000000
CA, 03725	0.018927	0.006206	0.020789	0.002172	0.000000	0.495518	0.053053	0.123334	0.280002	0.000000	0.000000
CA, 03726	0.388294	0.062867	0.000000	0.000000	0.000000	0.092451	0.053053	0.012883	0.390453	0.000000	0.000000
CA, 03727	0.213107	0.000000	0.134594	0.000000	0.046360	0.149549	0.053053	0.000000	0.403336	0.000000	0.000000
CA, 03728	0.000000	0.010988	0.204722	0.023711	0.095421	0.208770	0.053053	0.000000	0.403336	0.000000	0.000000
CA, 03729	0.129571	0.000000	0.109547	0.007068	0.049473	0.247953	0.053053	0.021607	0.381729	0.000000	0.000000
CA, 03730	0.091204	0.011739	0.109264	0.000000	0.053277	0.278127	0.053053	0.078279	0.325057	0.000000	0.000000
CA, 03731	0.036073	0.000000	0.161909	0.000000	0.104024	0.241605	0.053053	0.119080	0.284256	0.000000	0.000000
CA, 03732	0.049293	0.012150	0.072204	0.028812	0.020828	0.360324	0.053053	0.000000	0.403336	0.000000	0.000000
CA, 03733	0.022712	0.014812	0.120967	0.000000	0.043943	0.341176	0.053053	0.321579	0.081757	0.000000	0.000000
CA, 03734	0.028526	0.014532	0.124869	0.005382	0.017223	0.353078	0.053053	0.256087	0.147250	0.000000	0.000000
CA, 03735	0.022588	0.067763	0.231901	0.000000	0.000000	0.221360	0.053053	0.046261	0.357076	0.000000	0.000000
CA, 03736	0.106251	0.000000	0.148258	0.029652	0.081542	0.177909	0.053053	0.082929	0.320407	0.000000	0.000000
CA, 03737	0.090602	0.119594	0.159459	0.054361	0.000000	0.119594	0.053053	0.000000	0.403336	0.000000	0.000000
CA, 03738	0.080711	0.047477	0.109197	0.000000	0.000000	0.306226	0.053053	0.190078	0.213258	0.000000	0.000000
CA, 03739	0.000000	0.189632	0.353979	0.000000	0.000000	0.000000	0.053053	0.257072	0.146265	0.000000	0.000000
CA, 03740	0.000000	0.000000	0.000000	0.000000	0.000000	0.543611	0.053053	0.102295	0.301041	0.000000	0.000000
CA, 03741	0.000000	0.144963	0.014496	0.000000	0.289926	0.094226	0.053053	0.000000	0.403336	0.000000	0.000000
CA, 03742	0.158808	0.219888	0.100782	0.000000	0.064134	0.000000	0.053053	0.000000	0.403336	0.000000	0.000000
CA, 03743	0.000000	0.237830	0.000000	0.305781	0.000000	0.000000	0.053053	0.193601	0.209735	0.000000	0.000000
CA, 03744	0.015582	0.008482	0.024459	0.004734	0.000000	0.490354	0.053053	0.241075	0.162262	0.000000	0.000000
CA, 03745	0.071882	0.100336	0.118307	0.064395	0.076375	0.112316	0.053053	0.269494	0.133843	0.000000	0.000000
CA, 03746	0.035594	0.000000	0.129431	0.056626	0.024268	0.297692	0.053053	0.232224	0.171112	0.000000	0.000000
CA, 03747	0.000000	0.000000	0.000000	0.543611	0.000000	0.000000	0.053053	0.084509	0.318828	0.000000	0.000000
CA, 03748	0.023470	0.000000	0.032953	0.017306	0.011617	0.458264	0.053053	0.066189	0.337148	0.000000	0.000000
CA, 03749	0.086724	0.000000	0.042304	0.148065	0.000000	0.266517	0.053053	0.000000	0.403336	0.000000	0.000000
CA, 03750	0.088462	0.000000	0.142680	0.000000	0.058499	0.253970	0.053053	0.164713	0.238623	0.000000	0.000000
CA, 03751	0.000000	0.067091	0.024084	0.282127	0.000000	0.170308	0.053053	0.230708	0.172628	0.000000	0.000000
CA, 03752	0.000000	0.000000	0.067084	0.122602	0.113349	0.240577	0.053053	0.295124	0.108212	0.000000	0.000000
CA, 03753	0.000000	0.000000	0.089394	0.000000	0.096642	0.357575	0.053053	0.049851	0.353486	0.000000	0.000000
CA, 03754	0.089921	0.122619	0.000000	0.000000	0.200278	0.130794	0.053053	0.197692	0.205645	0.000000	0.000000
CA, 03755	0.000000	0.000000	0.000000	0.262433	0.000000	0.281178	0.053053	0.068491	0.334845	0.000000	0.000000
CA, 03756	0.000000	0.000000	0.543611	0.000000	0.000000	0.000000	0.053053	0.238869	0.164467	0.000000	0.000000
CA, 03757	0.052835	0.000000	0.027004	0.160852	0.048138	0.254781	0.053053	0.000000	0.403336	0.000000	0.000000
CA, 03758	0.082429	0.010434	0.219114	0.026085	0.019825	0.185725	0.053053	0.128822	0.274514	0.000000	0.000000
CA, 03759	0.250614	0.000000	0.023956	0.000000	0.173218	0.095823	0.053053	0.274129	0.129207	0.000000	0.000000
CA, 03760	0.000000	0.000000	0.298986	0.244625	0.000000	0.000000	0.053053	0.049753	0.353584	0.000000	0.000000
CA, 03761	0.000000	0.000000	0.543611	0.000000	0.000000	0.000000	0.053053	0.000000	0.403336	0.000000	0.000000
CA, 03762	0.060950	0.000000	0.191087	0.000000	0.070834	0.220739	0.053053	0.000000	0.403336	0.000000	0.000000
CA, 03763	0.133339	0.000000	0.235907	0.000000	0.000000	0.174366	0.053053	0.000000	0.403336	0.000000	0.000000
CA, 03764	0.219198	0.000000	0.000000	0.000000	0.000000	0.324413	0.053053	0.211271	0.192065	0.000000	0.000000
CA, 03765	0.000000	0.000000	0.000000	0.543611	0.000000	0.000000	0.053053	0.063131	0.340205	0.000000	0.000000
CA, 03766	0.054472	0.025013	0.040576	0.029459	0.035018	0.359072	0.053053	0.205571	0.197765	0.000000	0.000000
CA, 03767	0.097454	0.021318	0.159886	0.083750	0.035023	0.146181	0.053053	0.059509	0.343828	0.000000	0.000000
CA, 03768	0.000000	0.000000	0.262643	0.000000	0.000000	0.280967	0.053053	0.093799	0.309537	0.000000	0.000000
CA, 03769	0.090602	0.090602	0.090602	0.090602	0.090602	0.090602	0.053053	0.094029	0.309307	0.000000	0.000000
CA, 03900	0.022194	0.022194	0.022194	0.022194	0.022194	0.022194	0.212978	0.000000	0.653858	0.000000	0.000000
CA, 04101	0.000000	0.000000	0.000000	0.094559	0.000000	0.321501	0.047407	0.000000	0.536533	0.000000	0.000000
